Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2011-08-08,15886.52972935154,15898.430683274466,2.260601909164325,3.3868337238341657,3.8114998814583156,0.11858319256506758,3.1689770744161536,8.901834660137649,8.95108166343924,132186.30263976826
2011-08-09,15884.820108478538,15897.724612394737,2.260655663027534,3.3784846786132574,3.800486815698472,0.12053116940419223,3.1715597609452835,8.902238686705576,8.953741684189827,132185.275136413
2011-08-10,15883.322926162238,15896.891878842807,2.2607052602561164,3.369689294833237,3.7891730001869646,0.12202011571093911,3.173688212823778,8.901927894363274,8.95647198871402,132183.9849669486
2011-08-11,15882.048079255814,15895.941533847243,2.260750685612229,3.3604833475923384,3.7776100934906474,0.12303995744374455,3.175344417567188,8.900893391404326,8.959257528753412,132182.4259149742
2011-08-12,15881.003131498672,15894.882668510661,2.2607919843183852,3.3509059472984943,3.765851853797407,0.12358476022369116,3.1765152917367097,8.899134213231756,8.96208272866036,132180.59515636612
2011-08-15,15879.286455306785,15891.145204524113,2.2608924274753384,3.320379580587885,3.7299664547436153,0.12237245846106592,3.1770618742333245,8.889613905346568,8.970636322265966,132173.4940112466
2011-08-16,15879.187207808694,15889.74192697283,2.2609187882151076,3.309763014167436,3.7179934185262606,0.1210414627576344,3.176263417522142,8.88509752150508,8.973460041397457,132170.61362279413
2011-08-17,15879.318178408324,15888.274223659433,2.260942054074057,3.2990091378769404,3.706112151871296,0.11926819122461142,3.174991650950756,8.87996202880081,8.976243823643514,132167.4954627183
2011-08-18,15879.671803547872,15886.750331783955,2.2609625642401068,3.2881699635605672,3.694380984008016,0.11707118778911649,3.173264419936193,8.874247841994045,8.978972635005348,132164.15495695468
2011-08-19,15880.238062226152,15885.178220344676,2.2609806905015573,3.277298330977652,3.68285761725483,0.1144726468577022,3.171104451818942,8.868000574486517,8.981632125655743,132160.6099674107
2011-08-22,15883.077652122744,15880.247871321211,2.2610248503648367,3.2450211748685227,3.6500937807781693,0.10453963194359273,3.1623237137899802,8.846580744730806,8.989064522280804,132148.95824090508
2011-08-23,15884.3487966265,15878.556655586113,2.261037604986956,3.2345508142348973,3.639952600892636,0.10062149119438371,3.1587490770840034,8.838738172624108,8.991321942263903,132144.8141555089
2011-08-24,15885.74966595512,15876.852571237869,2.2610501152705016,3.2243108185177913,3.630284997755877,0.09645872160106228,3.154919289448659,8.830645038518508,8.993453401877002,132140.58273919966
2011-08-25,15887.25826465121,15875.141773691255,2.2610628217306914,3.2143508026497107,3.621137107747194,0.09208973624742395,3.1508801812757357,8.822363665171299,8.99545137245925,132136.29107940983
2011-08-26,15888.851273383209,15873.430131077163,2.2610761545852096,3.2047185619030345,3.6125519924869702,0.08755446946376322,3.1466800171973848,8.813956576809357,8.997309776084409,132131.96681247302
2011-08-29,15893.888859142044,15868.344856138467,2.2611239363166735,3.178232496794005,3.59055235671762,0.07336501480896418,3.13362187873016,8.788594038478838,9.002009346544288,132119.07689408268
2011-08-30,15895.568531573543,15866.683380029672,2.261143668922404,3.1703420470078565,3.5845786714851497,0.06858078202777115,3.1292911910465033,8.780288190102215,9.003278839527175,132114.89946964398
2011-08-31,15897.2050019285,15865.046736271963,2.2611658270740076,3.162980522228194,3.579328565360339,0.06383908032624702,3.1250594149367275,8.772147506084085,9.004400991901822,132110.8258728425
2011-09-01,15920.396730599185,15888.870078517246,2.2646812591354593,2.626361408886434,2.7864823773514558,0.07807015658330031,3.103263935702272,8.888098843415387,8.998938625577612,132378.9828690878
2011-09-02,15921.869846857218,15887.296650820394,2.264708989245252,2.6201469127642794,2.7827351172550094,0.07353475942557647,3.099384561586785,8.880432303058402,8.999776072601247,132375.1907751554
2011-09-06,15926.347700485872,15881.42636544751,2.2648513471772893,2.6015769035253875,2.775499320604064,0.057352409162000045,3.086821302041694,8.85309482649341,9.0018503049227,132361.96622914515
2011-09-07,15927.007843126703,15880.085408415382,2.2648949811435273,2.5985766989737784,2.775630838509345,0.05395895960327378,3.08462822018498,8.847229020442043,9.002090606375642,132359.23380174855
2011-09-08,15927.448196190027,15878.803280351056,2.264941725039035,2.596247937509129,2.7765245856408027,0.05088167119426224,3.0828851434738818,8.84178545877267,9.002238670092057,132356.75855051455
2011-09-09,15927.65442683799,15877.584048506551,2.264991434972534,2.5945911567582147,2.778166493019558,0.04814271457928897,3.0816200246821577,8.836771461728208,9.00230501150129,132354.5503465057
2011-09-12,15926.761971992295,15874.344369181803,2.2651561974094405,2.59360285891154,2.7873847177204603,0.04212520382821348,3.0808978765842383,8.824295242742396,9.002122354255272,132349.59113510392
2011-09-13,15925.938511047336,15873.417336856566,2.265215385063541,2.5945666688671882,2.7918057126077196,0.04089071100140844,3.081723698611988,8.820960904878534,9.001970427363654,132348.50234116658
