Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2012-09-28,567.07358,582.5774469316179,66708.88930647609,61588.27091767958,100.0,100.0,721.0946553855547,-66447234095.272224
2012-08-31,609.02358,610.1316312877453,66521.54106161695,64253.54366285625,99.12638186246954,83.72949026541113,722.3965484932658,-74141463163.60042
2012-07-31,624.741,610.3410875251636,61073.4626211432,64767.96432974541,70.54273616653535,66.26115383963293,724.839479463131,-82037639033.01143
2012-06-29,624.485,601.5607250167758,58396.496774605606,61997.16681912192,49.611956587643256,47.44426229611538,727.9362690523936,-90133252815.67545
2012-05-31,620.967,593.6171500111839,57770.14484116135,59080.034745636716,44.542690493919075,22.428791954143023,731.5249944334415,-98423098938.16248
2012-04-30,604.342,590.4047666741226,58394.70943348667,58187.11701641788,6.535947712418306,30.119996573691026,735.7118943221103,-90327551636.70915
2012-03-30,591.204,593.4531777827484,59950.960048208224,58705.271440952085,19.957925546510523,26.922997544554065,739.3261322085525,-81907090406.38165
2012-02-29,577.54,576.448785188499,54241.61088306495,57529.09345491995,19.48910325116111,26.535031652973117,743.7882348527236,-90688732766.0694
2012-01-31,552.036,536.459190125666,45646.25957446809,53279.61016858041,12.748305678896912,27.71185939653148,749.584399549778,-99697856081.40295
2011-12-30,517.49,492.6394600837774,40498.58185641334,46795.48410464879,10.084577344363808,31.23758314733159,756.3960875407736,-108873555950.66838
2011-11-30,477.134,455.82630672251827,38218.59249215511,41454.47797434551,6.684698608964425,0.0,763.970409291589,-117999674019.9338
2011-10-31,438.18,438.81087114834554,40476.16807157263,39731.11414004703,9.411078231150753,25.939085859976842,771.9834174774209,-108688178965.37994
2011-09-30,405.956,419.6472474322304,38128.593846153846,38941.1181366272,10.94628660073684,27.559420584930947,780.3382858269692,-117797095939.05406
2011-08-31,391.62600000000003,408.0414982881536,38478.20874049946,39027.65688607531,21.069207784866336,23.674059318431844,788.6154515435086,-108475580497.30765
2011-07-29,388.72200000000004,402.1876655254358,39044.38702702703,38550.396537893444,40.6923076923077,22.15456040555459,797.3273605743788,-98925333196.30093
2011-06-30,379.416,380.01511035029057,33564.32788296041,37028.9745501623,28.85192255249524,22.503856888185965,806.5899077858663,-108544783453.55286
2011-05-31,368.026,369.2867402335271,34780.23656105375,35796.31715701373,21.407771864645042,11.704370146734504,816.5117059415836,-98766598590.63383
2011-04-29,361.78799999999995,362.90116015568475,35009.69680851064,34451.42041750827,30.116027030473035,12.64763692398148,826.2535400604153,-88752427663.0022
2011-03-31,354.52349999999996,358.1032734371232,34847.44680851064,34879.12672602501,26.27298559623739,37.96757289351313,836.3754108616235,-98870200456.73099
2011-02-28,347.06949999999995,356.4721822914155,35315.29227941176,35057.478632144346,25.348898736688895,60.45641977808661,846.577719078856,-88706011431.94995
2011-01-31,347.79949999999997,350.754788194277,33924.84398748323,34695.861025135215,55.263157894736814,58.324839223055065,856.7548734604331,-98954985241.46176
