Date,SMA,EMA,STOCH_k,STOCK_d,RSI,MFI,SAR,AD
2015-06-30,248.37,250.06263732599973,26823.8204076851,24834.37305470485,100.0,100.0,101.95332377792279,1451210858.2671714
2015-07-31,261.7366666666666,258.10631866299985,26611.682981927708,26170.988393348,95.23916967509022,100.0,105.34245730236434,432133945.24993384
2015-08-31,261.1566666666667,253.58315933149993,24903.872340425532,26113.125243346116,47.6268412438625,58.708035614983906,108.96860815631705,-635063350.0888827
2015-09-30,254.53666666666666,250.99157966574995,24837.872340425532,25451.142554259593,0.0,60.56819222136738,112.2092359931907,-1675041941.9930172
2015-10-30,234.79666666666665,228.96078983287498,20690.453310696095,23477.39933051572,0.0,29.11193038203345,115.39645127332689,-2634952350.6655464
2015-11-30,228.53,229.61039491643749,23023.09644961909,22850.474033580238,35.64008554842651,63.047448730884675,118.08532224786035,-1620136644.3190804
2015-12-31,225.73333333333335,234.81019745821874,23996.777591973245,22570.109117429474,44.37290409121394,58.70342980613827,120.41530180290314,-560550401.9371535
2016-01-29,220.48999999999998,213.00509872910936,19117.02061283157,22045.631551474635,40.39565270484796,66.32901008874572,122.87967576684508,-1569338847.6827724
2016-02-29,207.71333333333334,202.46754936455469,19191.625029244326,20768.474411349715,17.67583066284368,25.975578272140424,125.04968225150819,-461557420.5256605
2016-03-31,204.29999999999998,216.11877468227735,22975.572801780836,20428.07281461891,44.14053559166859,35.95698252620616,126.53908860647802,713373019.9757473
2016-04-29,220.82000000000002,228.43938734113868,24074.900537843947,22080.6994562897,100.0,70.1874640801661,128.80590683434846,1809191849.1587844
2016-05-31,231.25333333333333,225.83469367056932,22320.9337431694,23123.802360931393,73.583484026522,70.77135824542435,131.61658869766148,714384912.0450366
2016-06-30,225.42333333333332,219.05734683528465,21225.693997790597,22540.50942626798,27.843932100329326,40.62346334709279,133.84805692370824,-370877661.9041054
2016-07-29,223.4333333333333,226.9236734176423,23475.603940708603,22340.743893889536,44.145910962933904,25.3798214796994,135.9879957852341,785974492.243124
2016-08-31,219.6933333333333,219.46683670882115,21197.453610193486,21966.250516230895,40.02489331436699,29.62696830047446,137.9738358695294,-323546930.4123256
2016-09-30,216.9433333333333,211.74841835441057,20398.51991662807,21690.52582251005,42.256429510043176,37.36652880831635,139.94695915213882,-1447117684.8810546
2016-10-31,204.59,204.73920917720528,19768.69796101277,20454.890495944775,0.0,0.0,141.37001796909604,-2523164248.2800207
2016-11-30,197.05333333333337,197.06960458860266,18935.2455788339,19700.821152158245,0.0,0.0,142.85599360971412,-3605099114.2413692
2016-12-30,200.2733333333333,205.37980229430133,21365.093181319888,20023.012240388853,62.410071942446045,32.69745221999963,143.98587373751982,-2475792488.5745416
2017-01-31,218.34,228.65490114715067,25190.780117104772,21830.372959086188,88.2444256279989,69.36900359901075,145.58215626276942,-1273485229.2908716
2017-02-28,238.53666666666666,239.32245057357534,24997.32386628178,23851.06572156881,96.9908484566465,100.0,147.83971313751402,-2398294126.193757
2017-03-31,260.0733333333333,258.8112252867877,27827.23982729295,26005.114603559836,97.16746970360637,100.0,150.63071887476374,-1186635050.1412244
2017-04-28,280.78666666666663,286.4406126433938,31403.675230114026,28076.079641229586,97.06149651620721,100.0,153.25810449726848,135657296.3242798
2017-05-31,311.1266666666666,313.7253063216969,34098.57483343156,31109.829963612847,100.0,100.0,156.4889424073231,1592900118.8820918
2017-06-30,338.8966666666667,337.66765316084843,36158.221169807635,33886.823744451074,100.0,100.0,160.21696355917663,3057177067.3421392
2017-07-31,342.03000000000003,330.56882658042423,32343.97848485762,34200.258162698934,55.48552754435109,65.46291242269946,164.7524242879931,1665626572.9031997
2017-08-31,346.99333333333334,343.2344132902121,35586.38528499881,34696.19497988802,58.1660633980476,65.18040647346206,168.88437580223325,3126166438.521792
2017-09-29,340.1566666666667,342.16720664510603,34106.49479648474,34012.28618878039,37.987583460231924,58.69413429121478,172.9066882861886,1752984205.6115558
2017-10-31,342.8433333333333,336.848603322553,33149.02985074627,34280.63664407661,57.095070422535166,67.52099535268823,177.24075452046483,423334623.7155626
2017-11-30,327.16,322.8493016612765,30881.982573726546,32712.502406985852,0.0,31.20965788248583,180.95593943005554,-878646108.6287298
2017-12-29,317.24333333333334,317.09965083063827,31130.841551797646,31720.617992090152,7.194244604316538,28.69038202928067,183.98899864145443,366449952.1455796
2018-01-31,324.83666666666664,335.70482541531914,35426.688374834244,32479.83750011948,66.71558555914298,62.66386835237494,187.25801866862534,1706715096.999422
2018-02-28,336.24,339.38241270765957,34301.51627623973,33619.68206762388,80.16222888379474,68.38551086619469,190.72285829525282,315195521.4688971
2018-03-29,321.1666666666667,302.7562063538298,26610.789562739337,32112.998071271108,32.75888363580904,34.207480374248846,194.10820112934778,-975748885.2744489
2018-04-30,301.03,298.32810317691485,29387.880502599648,30100.062113859574,23.949978438982313,0.0,197.19943710676083,414048393.05185795
2018-05-31,281.58666666666664,291.52905158845743,28470.649980784012,28156.440015374334,24.387459383507505,31.38154478682857,199.4454483646256,-909106313.6899152
2018-06-29,307.1933333333333,317.2395257942287,34293.1060089825,30717.212164122047,90.36359815048343,68.38037865352536,201.7163393973331,481312038.8055568
2018-07-31,308.6066666666667,307.68976289711435,29811.27424982554,30858.343413197348,51.889483065953655,68.09163040662939,205.15661260938643,-789387618.6404555
2018-08-31,314.25,304.6748814485572,30163.260760470956,31422.54700642633,57.944626935710936,74.76390428666048,208.3490803571987,279173878.8480716
2018-09-28,288.19,284.7224407242786,26475.13438355151,28816.556464616002,4.130485801455109,45.346345182476576,211.9312987500547,-671604756.3548551
2018-10-31,301.25,311.0212203621393,33730.22628677786,30122.873810266774,67.34242209631728,76.73415358040486,213.99187277505362,508832934.57973456
2018-11-30,317.5233333333333,330.75061018106965,35045.91754916793,31750.426073165767,69.91027732463294,71.31649445150055,216.65523531955256,1718614472.3902524
2018-12-31,340.2,331.77530509053486,33278.118964470086,34018.08760013862,82.89970016442597,73.34712574356335,219.6571306131615,522517717.253505
2019-01-31,330.09999999999997,319.3976525452674,30699.213052589563,33007.749855409194,23.24267043447547,30.75040186138365,222.85378800089828,-631934516.348589
2019-02-28,319.90000000000003,319.6388262726337,31985.213052589563,31987.5150232164,22.833806818181827,0.0,225.4367122408803,619464976.7544916
2019-03-29,302.25333333333333,299.7494131363169,27983.391224113184,30222.605776430766,16.34884312229852,0.0,227.4127779960627,-624343965.4066865
2019-04-30,279.4766666666667,269.2197065681585,23866.517667275264,27945.04064799267,13.673577884104219,0.0,229.00712243614143,-1691039853.7523665
2019-05-31,234.56999999999996,227.18985328407922,18514.503617003982,23454.80416946414,0.0,0.0,184.1,-2483205720.3766994
2019-06-28,215.76999999999998,225.3249266420396,22344.514935391846,21575.17873989036,28.796992481203006,27.828870760816145,176.99,-1560047404.643795
2019-07-31,216.74333333333334,233.4674633210198,24159.01313426134,21672.67722888572,51.32751409347155,61.39525271099391,178.145,-659940693.4972073
2019-08-30,230.2266666666667,229.5387316605099,22559.01313426134,23020.847067971506,77.91580400276052,75.54083141183568,179.9035,-1542881232.4719062
2019-09-30,236.03,235.20436583025497,24083.168512801887,23600.39826044152,67.61789111515887,72.67069175344604,181.19563,-621544463.0851413
2019-10-31,260.4666666666667,275.0621829151275,31490.374922982133,26044.185523348453,84.80676099135884,76.89916068076204,182.6417174,430201800.35241306
2019-11-29,295.24333333333334,302.50109145756375,32992.47129655559,29522.004910779866,100.0,100.0,185.805683052,1449785926.4749887
2019-12-31,354.3966666666667,360.41554572878186,41831.93721271857,35438.26114408543,100.0,100.0,189.31356939096,2611583936.9673586
2020-01-31,466.28,505.492772864391,65056.10030837262,46626.83627254892,100.0,100.0,194.2334980031408,4172438402.526269
