Date,open,high,low,close,adjusted_close,volume,dividend_amount
2017-04-13,309.15,313.7299,295.3,304.0,20.2667,28724351,0.0
2017-04-07,286.9,304.88,284.58,302.54,20.1693,41987629,0.0
2017-03-31,260.6,282.0,259.75,278.3,18.5533,25337622,0.0
2017-03-24,260.6,264.8,250.24,263.16,17.544,23549643,0.0
2017-03-17,244.82,265.75,242.781,261.5,17.4333,29581526,0.0
2017-03-10,247.91,253.89,243.0,243.69,16.246,17489184,0.0
2017-03-03,248.17,254.85,242.01,251.57,16.7713,28629510,0.0
2017-02-24,275.45,283.45,250.2,257.0,17.1333,37518597,0.0
2017-02-17,270.74,287.39,264.15,272.23,18.1487,32657156,0.0
2017-02-10,251.0,271.18,250.63,269.23,17.9487,23180267,0.0
2017-02-03,252.53,255.89,247.1,251.33,16.7553,16562505,0.0
2017-01-27,245.85,258.46,245.5,252.95,16.8633,22693209,0.0
2017-01-20,236.7,248.68,234.37,244.73,16.3153,20323067,0.0
2017-01-13,228.97,237.85,225.58,237.75,15.85,21173453,0.0
2017-01-06,214.86,230.31,210.96,229.01,15.2673,28576313,0.0
2016-12-30,214.88,223.8,211.68,213.69,14.246,18385776,0.0
2016-12-23,202.49,213.45,199.84,213.34,14.2227,21166336,0.0
2016-12-16,192.8,203.0,191.04,202.49,13.4993,20430143,0.0
2016-12-09,182.51,193.836,182.51,192.18,12.812,18842365,0.0
2016-12-02,195.48,199.35,180.0,181.47,12.098,21684267,0.0
2016-11-25,185.04,197.2372,183.71,196.65,13.11,17222395,0.0
2016-11-18,188.0,193.0,178.19,185.02,12.3347,23986074,0.0
2016-11-11,193.59,197.49,180.42,188.56,12.5707,26049602,0.0
2016-11-04,202.49,202.49,185.96,190.56,12.704,23804757,0.0
2016-10-28,201.0,213.7,199.83,199.97,13.3313,28203302,0.0
2016-10-21,197.05,206.66,192.0,200.09,13.3393,25242017,0.0
2016-10-14,201.35,204.14,196.3,196.51,13.1007,14380671,0.0
2016-10-07,212.3,215.6688,195.8,196.61,13.1073,19615327,0.0
2016-09-30,206.5,211.0,199.55,204.03,13.602,13169214,0.0
2016-09-23,207.0,210.18,201.56,207.45,13.83,12631620,0.0
2016-09-16,195.0,205.7,193.45,205.4,13.6933,15756694,0.0
2016-09-09,199.02,206.4968,193.7,194.47,12.9647,15166433,0.0
2016-09-02,220.15,220.4,196.2,197.78,13.1853,23632295,0.0
