gvkey,permno,adate,qdate,public_date,pcf,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,staff_sale,accrual,PEG_trailing,TICKER
006266,22111,12/31/2016,12/31/2016,02/28/2017,17.669,0.521,0.230,0.751,0.182,0.225,0.242,1.005,1.607,2.474,2.209,2.646,1.855,0.127,0.000,-0.016,2.705,JNJ
006266,22111,12/31/2016,12/31/2016,03/31/2017,17.991,0.521,0.230,0.751,0.182,0.225,0.242,1.005,1.607,2.474,2.209,2.646,1.855,0.127,0.000,-0.016,2.757,JNJ
006266,22111,12/31/2016,12/31/2016,04/30/2017,17.835,0.521,0.230,0.751,0.182,0.225,0.242,1.005,1.607,2.474,2.209,2.646,1.855,0.127,0.000,-0.016,2.733,JNJ
006266,22111,12/31/2016,03/31/2017,05/31/2017,17.346,0.529,0.229,0.752,0.180,0.220,0.254,0.980,1.720,2.683,2.106,2.977,1.784,0.127,0.000,-0.024,4.910,JNJ
006266,22111,12/31/2016,03/31/2017,06/30/2017,17.893,0.529,0.229,0.752,0.180,0.220,0.254,0.980,1.720,2.683,2.106,2.977,1.784,0.127,0.000,-0.024,5.064,JNJ
006266,22111,12/31/2016,03/31/2017,07/31/2017,17.885,0.529,0.229,0.752,0.180,0.220,0.254,0.980,1.720,2.683,2.106,2.977,1.784,0.127,0.000,-0.024,5.081,JNJ
006266,22111,12/31/2016,06/30/2017,08/31/2017,17.164,0.538,0.225,0.750,0.177,0.219,0.260,1.029,1.311,2.227,2.059,3.074,2.285,0.127,0.000,-0.030,7.152,JNJ
006266,22111,12/31/2016,06/30/2017,09/30/2017,16.858,0.538,0.225,0.750,0.177,0.219,0.260,1.029,1.311,2.227,2.059,3.074,2.285,0.127,0.000,-0.030,7.024,JNJ
006266,22111,12/31/2016,06/30/2017,10/31/2017,18.077,0.538,0.225,0.750,0.177,0.219,0.260,1.029,1.311,2.227,2.059,3.074,2.285,0.127,0.000,-0.030,7.532,JNJ
006266,22111,12/31/2016,09/30/2017,11/30/2017,17.326,0.560,0.213,0.752,0.176,0.211,0.265,1.074,0.992,1.865,2.034,3.050,3.069,0.129,0.000,-0.039,,JNJ
006266,22111,12/31/2016,09/30/2017,12/31/2017,17.375,0.560,0.213,0.752,0.176,0.211,0.265,1.074,0.992,1.865,2.034,3.050,3.069,0.129,0.000,-0.039,,JNJ
006266,22111,12/31/2016,09/30/2017,01/31/2018,17.184,0.560,0.213,0.752,0.176,0.211,0.265,1.074,0.992,1.865,2.034,3.050,3.069,0.129,0.000,-0.039,,JNJ
006266,22111,12/31/2017,12/31/2017,02/28/2018,16.549,6.879,0.017,0.752,0.171,0.018,0.338,1.615,0.599,1.411,2.246,2.756,6.091,0.143,0.000,-0.132,,JNJ
006266,22111,12/31/2017,12/31/2017,03/31/2018,16.327,6.879,0.017,0.752,0.171,0.018,0.338,1.615,0.599,1.411,2.246,2.756,6.091,0.143,0.000,-0.132,,JNJ
006266,22111,12/31/2017,12/31/2017,04/30/2018,16.115,6.879,0.017,0.752,0.171,0.018,0.338,1.615,0.599,1.411,2.246,2.756,6.091,0.143,0.000,-0.132,,JNJ
006266,22111,12/31/2017,03/31/2018,05/31/2018,14.752,7.249,0.016,0.753,0.172,0.017,0.298,1.311,0.531,1.407,2.104,2.983,6.534,0.144,0.000,-0.134,,JNJ
006266,22111,12/31/2017,03/31/2018,06/30/2018,14.964,7.249,0.016,0.753,0.172,0.017,0.298,1.311,0.531,1.407,2.104,2.983,6.534,0.144,0.000,-0.134,,JNJ
006266,22111,12/31/2017,03/31/2018,07/31/2018,16.343,7.249,0.016,0.753,0.172,0.017,0.298,1.311,0.531,1.407,2.104,2.983,6.534,0.144,0.000,-0.134,,JNJ
006266,22111,12/31/2017,06/30/2018,08/31/2018,16.383,6.690,0.017,0.752,0.173,0.019,0.309,1.401,0.581,1.481,2.212,2.863,5.742,0.145,0.000,-0.133,,JNJ
006266,22111,12/31/2017,06/30/2018,09/30/2018,16.806,6.690,0.017,0.752,0.173,0.019,0.309,1.401,0.581,1.481,2.212,2.863,5.742,0.145,0.000,-0.133,,JNJ
006266,22111,12/31/2017,06/30/2018,10/31/2018,17.023,6.690,0.017,0.752,0.173,0.019,0.309,1.401,0.581,1.481,2.212,2.863,5.742,0.145,0.000,-0.133,,JNJ
006266,22111,12/31/2017,09/30/2018,11/30/2018,17.858,6.056,0.019,0.756,0.177,0.021,0.322,1.491,0.631,1.586,2.256,2.794,4.936,0.156,0.000,-0.131,,JNJ
006266,22111,12/31/2017,09/30/2018,12/31/2018,15.688,6.056,0.019,0.756,0.177,0.021,0.322,1.491,0.631,1.586,2.256,2.794,4.936,0.156,0.000,-0.131,,JNJ
006266,22111,12/31/2017,09/30/2018,01/31/2019,16.178,6.056,0.019,0.756,0.177,0.021,0.322,1.491,0.631,1.586,2.256,2.794,4.936,0.156,0.000,-0.131,,JNJ
006266,22111,12/31/2018,12/31/2018,02/28/2019,16.391,0.621,0.188,0.755,0.183,0.225,0.317,1.560,0.630,1.474,2.298,2.665,5.511,0.146,0.000,-0.045,0.072,JNJ
006266,22111,12/31/2018,12/31/2018,03/31/2019,16.766,0.621,0.188,0.755,0.183,0.225,0.317,1.560,0.630,1.474,2.298,2.665,5.511,0.146,0.000,-0.045,0.074,JNJ
006266,22111,12/31/2018,12/31/2018,04/30/2019,16.935,0.621,0.188,0.755,0.183,0.225,0.317,1.560,0.630,1.474,2.298,2.665,5.511,0.146,0.000,-0.045,0.075,JNJ
006266,22111,12/31/2018,03/31/2019,05/31/2019,15.729,0.657,0.180,0.756,0.180,0.209,0.318,1.494,0.629,1.567,2.267,2.861,4.991,0.162,0.000,-0.048,0.059,JNJ
006266,22111,12/31/2018,03/31/2019,06/30/2019,16.704,0.657,0.180,0.756,0.180,0.209,0.318,1.494,0.629,1.567,2.267,2.861,4.991,0.162,0.000,-0.048,0.063,JNJ
006266,22111,12/31/2018,03/31/2019,07/31/2019,15.524,0.657,0.180,0.756,0.180,0.209,0.318,1.494,0.629,1.567,2.267,2.861,4.991,0.162,0.000,-0.048,0.059,JNJ
006266,22111,12/31/2018,06/30/2019,08/31/2019,15.393,0.597,0.201,0.754,0.181,0.236,0.318,1.514,0.585,1.486,2.245,2.883,5.620,0.163,0.000,-0.037,0.052,JNJ
006266,22111,12/31/2018,06/30/2019,09/30/2019,15.516,0.597,0.201,0.754,0.181,0.236,0.318,1.514,0.585,1.486,2.245,2.883,5.620,0.163,0.000,-0.037,0.053,JNJ
006266,22111,12/31/2018,06/30/2019,10/31/2019,15.791,0.597,0.201,0.754,0.181,0.236,0.318,1.514,0.585,1.486,2.245,2.883,5.620,0.163,0.000,-0.037,0.054,JNJ
006266,22111,12/31/2018,09/30/2019,11/30/2019,15.556,0.695,0.173,0.751,0.182,0.206,0.320,1.581,0.538,1.373,2.250,2.884,6.910,0.150,0.000,-0.059,0.091,JNJ
006266,22111,12/31/2018,09/30/2019,12/31/2019,16.504,0.695,0.173,0.751,0.182,0.206,0.320,1.581,0.538,1.373,2.250,2.884,6.910,0.150,0.000,-0.059,0.097,JNJ
006266,22111,12/31/2018,09/30/2019,01/31/2020,16.843,0.695,0.173,0.751,0.182,0.206,0.320,1.581,0.538,1.373,2.250,2.884,6.910,0.150,0.000,-0.059,0.099,JNJ
002176,83443,12/31/2009,12/31/2009,04/30/2010,4.500,0.000,0.072,0.146,0.058,0.060,0.202,1.231,,,14.043,4.247,,0.000,0.000,-0.028,3.618,BRK
002176,83443,12/31/2009,03/31/2010,05/31/2010,4.708,0.000,0.110,0.193,0.083,0.101,0.238,1.318,,,15.525,3.920,,0.000,0.000,-0.004,,BRK
002176,83443,12/31/2009,03/31/2010,06/30/2010,5.318,0.000,0.110,0.193,0.083,0.101,0.238,1.318,,,15.525,3.920,,0.000,0.000,-0.004,,BRK
002176,83443,12/31/2009,03/31/2010,07/31/2010,5.213,0.000,0.110,0.193,0.083,0.101,0.238,1.318,,,15.525,3.920,,0.000,0.000,-0.004,,BRK
002176,83443,12/31/2009,06/30/2010,08/31/2010,5.214,0.000,0.097,0.179,0.072,0.084,0.250,1.332,,,15.973,3.875,,0.000,0.000,-0.011,,BRK
002176,83443,12/31/2009,06/30/2010,09/30/2010,5.472,0.000,0.097,0.179,0.072,0.084,0.250,1.332,,,15.973,3.875,,0.000,0.000,-0.011,,BRK
002176,83443,12/31/2009,06/30/2010,10/31/2010,5.266,0.000,0.097,0.179,0.072,0.084,0.250,1.332,,,15.973,3.875,,0.000,0.000,-0.011,,BRK
002176,83443,12/31/2009,09/30/2010,11/30/2010,4.685,0.000,0.090,0.172,0.069,0.080,0.263,1.361,,,16.387,3.926,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2009,09/30/2010,12/31/2010,4.710,0.000,0.090,0.172,0.069,0.080,0.263,1.361,,,16.387,3.926,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2009,09/30/2010,01/31/2011,4.807,0.000,0.090,0.172,0.069,0.080,0.263,1.361,,,16.387,3.926,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2010,12/31/2010,02/28/2011,5.160,0.000,0.096,0.183,0.074,0.076,0.243,1.330,,,16.651,4.186,,0.000,0.000,-0.015,0.959,BRK
002176,83443,12/31/2010,12/31/2010,03/31/2011,4.944,0.000,0.096,0.183,0.074,0.076,0.243,1.330,,,16.651,4.186,,0.000,0.000,-0.015,0.919,BRK
002176,83443,12/31/2010,12/31/2010,04/30/2011,4.924,0.000,0.096,0.183,0.074,0.076,0.243,1.330,,,16.651,4.186,,0.000,0.000,-0.015,0.916,BRK
002176,83443,12/31/2010,03/31/2011,05/31/2011,4.643,0.000,0.079,0.168,0.064,0.069,0.264,1.365,,,16.277,3.966,,0.000,0.000,-0.020,,BRK
002176,83443,12/31/2010,03/31/2011,06/30/2011,4.544,0.000,0.079,0.168,0.064,0.069,0.264,1.365,,,16.277,3.966,,0.000,0.000,-0.020,,BRK
002176,83443,12/31/2010,03/31/2011,07/31/2011,4.355,0.000,0.079,0.168,0.064,0.069,0.264,1.365,,,16.277,3.966,,0.000,0.000,-0.020,,BRK
002176,83443,12/31/2010,06/30/2011,08/31/2011,3.706,0.000,0.085,0.177,0.070,0.076,0.257,1.344,,,16.072,4.071,,0.000,0.000,-0.024,,BRK
002176,83443,12/31/2010,06/30/2011,09/30/2011,3.606,0.000,0.085,0.177,0.070,0.076,0.257,1.344,,,16.072,4.071,,0.000,0.000,-0.024,,BRK
002176,83443,12/31/2010,06/30/2011,10/31/2011,3.952,0.000,0.085,0.177,0.070,0.076,0.257,1.344,,,16.072,4.071,,0.000,0.000,-0.024,,BRK
002176,83443,12/31/2010,09/30/2011,11/30/2011,4.193,0.000,0.082,0.172,0.065,0.070,0.255,1.342,,,14.715,3.992,,0.000,0.000,-0.022,,BRK
002176,83443,12/31/2010,09/30/2011,12/31/2011,4.062,0.000,0.082,0.172,0.065,0.070,0.255,1.342,,,14.715,3.992,,0.000,0.000,-0.022,,BRK
002176,83443,12/31/2010,09/30/2011,01/31/2012,4.172,0.000,0.082,0.172,0.065,0.070,0.255,1.342,,,14.715,3.992,,0.000,0.000,-0.022,,BRK
002176,83443,12/31/2011,12/31/2011,02/29/2012,4.108,0.000,0.071,0.157,0.059,0.052,0.237,1.357,,,15.057,3.960,,0.000,0.000,-0.027,0.617,BRK
002176,83443,12/31/2011,12/31/2011,03/31/2012,4.262,0.000,0.071,0.157,0.059,0.052,0.237,1.357,,,15.057,3.960,,0.000,0.000,-0.027,0.638,BRK
002176,83443,12/31/2011,12/31/2011,04/30/2012,4.225,0.000,0.071,0.157,0.059,0.052,0.237,1.357,,,15.057,3.960,,0.000,0.000,-0.027,0.633,BRK
002176,83443,12/31/2011,03/31/2012,05/31/2012,3.965,0.000,0.081,0.172,0.066,0.070,0.254,1.344,,,13.911,3.941,,0.000,0.000,-0.025,,BRK
002176,83443,12/31/2011,03/31/2012,06/30/2012,4.163,0.000,0.081,0.172,0.066,0.070,0.254,1.344,,,13.911,3.941,,0.000,0.000,-0.025,,BRK
002176,83443,12/31/2011,03/31/2012,07/31/2012,4.239,0.000,0.081,0.172,0.066,0.070,0.254,1.344,,,13.911,3.941,,0.000,0.000,-0.025,,BRK
002176,83443,12/31/2011,06/30/2012,08/31/2012,4.581,0.000,0.079,0.168,0.063,0.067,0.254,1.336,,,13.402,3.902,,0.000,0.000,-0.021,,BRK
002176,83443,12/31/2011,06/30/2012,09/30/2012,4.790,0.000,0.079,0.168,0.063,0.067,0.254,1.336,,,13.402,3.902,,0.000,0.000,-0.021,,BRK
002176,83443,12/31/2011,06/30/2012,10/31/2012,4.690,0.000,0.079,0.168,0.063,0.067,0.254,1.336,,,13.402,3.902,,0.000,0.000,-0.021,,BRK
002176,83443,12/31/2011,09/30/2012,11/30/2012,4.690,0.000,0.086,0.178,0.069,0.074,0.249,1.308,,,13.819,3.945,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2011,09/30/2012,12/31/2012,4.776,0.000,0.086,0.178,0.069,0.074,0.249,1.308,,,13.819,3.945,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2011,09/30/2012,01/31/2013,5.161,0.000,0.086,0.178,0.069,0.074,0.249,1.308,,,13.819,3.945,,0.000,0.000,-0.018,,BRK
002176,83443,12/31/2012,12/31/2012,02/28/2013,5.363,0.000,0.091,0.184,0.073,0.068,0.218,1.257,,,14.192,3.909,,0.000,0.000,-0.015,0.679,BRK
002176,83443,12/31/2012,12/31/2012,03/31/2013,5.600,0.000,0.091,0.184,0.073,0.068,0.218,1.257,,,14.192,3.909,,0.000,0.000,-0.015,0.692,BRK
002176,83443,12/31/2012,12/31/2012,04/30/2013,5.714,0.000,0.091,0.184,0.073,0.068,0.218,1.257,,,14.192,3.909,,0.000,0.000,-0.015,0.706,BRK
002176,83443,12/31/2012,03/31/2013,05/31/2013,5.758,0.000,0.098,0.194,0.078,0.086,0.239,1.258,,,14.118,4.038,,0.000,0.000,-0.014,2.013,BRK
002176,83443,12/31/2012,03/31/2013,06/30/2013,5.649,0.000,0.098,0.194,0.078,0.086,0.239,1.258,,,14.118,4.038,,0.000,0.000,-0.014,1.975,BRK
002176,83443,12/31/2012,03/31/2013,07/31/2013,5.849,0.000,0.098,0.194,0.078,0.086,0.239,1.258,,,14.118,4.038,,0.000,0.000,-0.014,2.045,BRK
002176,83443,12/31/2012,06/30/2013,08/31/2013,5.312,0.000,0.103,0.202,0.083,0.090,0.236,1.233,,,14.354,4.024,,0.000,0.000,-0.015,0.958,BRK
002176,83443,12/31/2012,06/30/2013,09/30/2013,5.421,0.000,0.103,0.202,0.083,0.090,0.236,1.233,,,14.354,4.024,,0.000,0.000,-0.015,0.978,BRK
002176,83443,12/31/2012,06/30/2013,10/31/2013,5.496,0.000,0.103,0.202,0.083,0.090,0.236,1.233,,,14.354,4.024,,0.000,0.000,-0.015,0.992,BRK
002176,83443,12/31/2012,09/30/2013,11/30/2013,5.340,0.000,0.106,0.206,0.085,0.093,0.233,1.211,,,14.585,4.037,,0.000,0.000,-0.015,0.817,BRK
002176,83443,12/31/2012,09/30/2013,12/31/2013,5.433,0.000,0.106,0.206,0.085,0.093,0.233,1.211,,,14.585,4.037,,0.000,0.000,-0.015,0.831,BRK
002176,83443,12/31/2012,09/30/2013,01/31/2014,5.114,0.000,0.106,0.206,0.085,0.093,0.233,1.211,,,14.585,4.037,,0.000,0.000,-0.015,0.782,BRK
002176,83443,12/31/2013,12/31/2013,02/28/2014,4.889,0.000,0.107,0.210,0.084,0.076,0.231,1.174,,,14.683,3.943,,0.000,0.000,-0.018,0.802,BRK
002176,83443,12/31/2013,12/31/2013,03/31/2014,5.320,0.000,0.107,0.210,0.084,0.076,0.231,1.174,,,14.683,3.943,,0.000,0.000,-0.018,0.866,BRK
002176,83443,12/31/2013,12/31/2013,04/30/2014,5.485,0.000,0.107,0.210,0.084,0.076,0.231,1.174,,,14.683,3.943,,0.000,0.000,-0.018,0.893,BRK
002176,83443,12/31/2013,03/31/2014,05/31/2014,5.707,0.000,0.105,0.205,0.082,0.087,0.236,1.178,,,14.625,4.005,,0.000,0.000,-0.016,0.758,BRK
002176,83443,12/31/2013,03/31/2014,06/30/2014,5.628,0.000,0.105,0.205,0.082,0.087,0.236,1.178,,,14.625,4.005,,0.000,0.000,-0.016,0.747,BRK
002176,83443,12/31/2013,03/31/2014,07/31/2014,5.578,0.000,0.105,0.205,0.082,0.087,0.236,1.178,,,14.625,4.005,,0.000,0.000,-0.016,0.740,BRK
002176,83443,12/31/2013,06/30/2014,08/31/2014,6.238,0.000,0.112,0.212,0.085,0.092,0.237,1.165,,,14.778,4.014,,0.000,0.000,-0.011,0.720,BRK
002176,83443,12/31/2013,06/30/2014,09/30/2014,6.278,0.000,0.112,0.212,0.085,0.092,0.237,1.165,,,14.778,4.014,,0.000,0.000,-0.011,0.725,BRK
002176,83443,12/31/2013,06/30/2014,10/31/2014,6.370,0.000,0.112,0.212,0.085,0.092,0.237,1.165,,,14.778,4.014,,0.000,0.000,-0.011,0.735,BRK
002176,83443,12/31/2013,09/30/2014,11/30/2014,5.809,0.000,0.107,0.206,0.082,0.087,0.237,1.162,,,15.155,4.050,,0.000,0.000,-0.021,0.795,BRK
002176,83443,12/31/2013,09/30/2014,12/31/2014,5.866,0.000,0.107,0.206,0.082,0.087,0.237,1.162,,,15.155,4.050,,0.000,0.000,-0.021,0.803,BRK
002176,83443,12/31/2013,09/30/2014,01/31/2015,5.622,0.000,0.107,0.206,0.082,0.087,0.237,1.162,,,15.155,4.050,,0.000,0.000,-0.021,0.769,BRK
002176,83443,12/31/2014,12/31/2014,02/28/2015,5.600,0.000,0.102,0.199,0.077,0.068,0.233,1.179,,,15.455,4.003,,0.000,0.000,-0.024,0.698,BRK
002176,83443,12/31/2014,12/31/2014,03/31/2015,5.532,0.000,0.102,0.199,0.077,0.068,0.233,1.179,,,15.455,4.003,,0.000,0.000,-0.024,0.684,BRK
002176,83443,12/31/2014,12/31/2014,04/30/2015,5.413,0.000,0.102,0.199,0.077,0.068,0.233,1.179,,,15.455,4.003,,0.000,0.000,-0.024,0.669,BRK
002176,83443,12/31/2014,03/31/2015,05/31/2015,5.312,0.000,0.103,0.202,0.078,0.081,0.241,1.169,,,14.932,4.043,,0.000,0.000,-0.025,0.860,BRK
002176,83443,12/31/2014,03/31/2015,06/30/2015,5.056,0.000,0.103,0.202,0.078,0.081,0.241,1.169,,,14.932,4.043,,0.000,0.000,-0.025,0.818,BRK
002176,83443,12/31/2014,03/31/2015,07/31/2015,5.302,0.000,0.103,0.202,0.078,0.081,0.241,1.169,,,14.932,4.043,,0.000,0.000,-0.025,0.858,BRK
002176,83443,12/31/2014,06/30/2015,08/31/2015,4.900,0.000,0.090,0.187,0.072,0.071,0.244,1.179,,,14.697,4.064,,0.000,0.000,-0.031,0.968,BRK
002176,83443,12/31/2014,06/30/2015,09/30/2015,4.767,0.000,0.090,0.187,0.072,0.071,0.244,1.179,,,14.697,4.064,,0.000,0.000,-0.031,0.941,BRK
002176,83443,12/31/2014,06/30/2015,10/31/2015,4.973,0.000,0.090,0.187,0.072,0.071,0.244,1.179,,,14.697,4.064,,0.000,0.000,-0.031,0.982,BRK
002176,83443,12/31/2014,09/30/2015,11/30/2015,5.230,0.000,0.110,0.216,0.085,0.089,0.247,1.184,,,14.143,4.025,,0.000,0.000,-0.017,0.699,BRK
002176,83443,12/31/2014,09/30/2015,12/31/2015,5.150,0.000,0.110,0.216,0.085,0.089,0.247,1.184,,,14.143,4.025,,0.000,0.000,-0.017,0.688,BRK
002176,83443,12/31/2014,09/30/2015,01/31/2016,5.061,0.000,0.110,0.216,0.085,0.089,0.247,1.184,,,14.143,4.025,,0.000,0.000,-0.017,0.676,BRK
002176,83443,12/31/2015,12/31/2015,02/29/2016,5.341,0.000,0.114,0.220,0.086,0.078,0.233,1.149,,,14.859,4.651,,0.000,0.000,-0.014,0.744,BRK
002176,83443,12/31/2015,12/31/2015,03/31/2016,5.652,0.000,0.114,0.220,0.086,0.078,0.233,1.149,,,14.859,4.651,,0.000,0.000,-0.014,0.787,BRK
002176,83443,12/31/2015,12/31/2015,04/30/2016,5.795,0.000,0.114,0.220,0.086,0.078,0.233,1.149,,,14.859,4.651,,0.000,0.000,-0.014,0.807,BRK
002176,83443,12/31/2015,03/31/2016,05/31/2016,5.346,0.000,0.114,0.212,0.084,0.093,0.253,1.194,,,13.044,4.697,,0.000,0.000,-0.015,0.973,BRK
002176,83443,12/31/2015,03/31/2016,06/30/2016,5.508,0.000,0.114,0.212,0.084,0.093,0.253,1.194,,,13.044,4.697,,0.000,0.000,-0.015,1.003,BRK
002176,83443,12/31/2015,03/31/2016,07/31/2016,5.488,0.000,0.114,0.212,0.084,0.093,0.253,1.194,,,13.044,4.697,,0.000,0.000,-0.015,0.999,BRK
002176,83443,12/31/2015,06/30/2016,08/31/2016,5.873,0.000,0.117,0.215,0.084,0.095,0.259,1.208,,,12.295,4.996,,0.000,0.000,-0.013,0.966,BRK
002176,83443,12/31/2015,06/30/2016,09/30/2016,5.638,0.000,0.117,0.215,0.084,0.095,0.259,1.208,,,12.295,4.996,,0.000,0.000,-0.013,0.928,BRK
002176,83443,12/31/2015,06/30/2016,10/31/2016,5.632,0.000,0.117,0.215,0.084,0.095,0.259,1.208,,,12.295,4.996,,0.000,0.000,-0.013,0.927,BRK
002176,83443,12/31/2015,09/30/2016,11/30/2016,6.243,0.000,0.107,0.200,0.076,0.085,0.264,1.219,,,11.728,5.324,,0.000,0.000,-0.016,2.400,BRK
002176,83443,12/31/2015,09/30/2016,12/31/2016,6.463,0.000,0.107,0.200,0.076,0.085,0.264,1.219,,,11.728,5.324,,0.000,0.000,-0.016,2.485,BRK
002176,83443,12/31/2015,09/30/2016,01/31/2017,6.509,0.000,0.107,0.200,0.076,0.085,0.264,1.219,,,11.728,5.324,,0.000,0.000,-0.016,2.503,BRK
002176,83443,12/31/2016,12/31/2016,02/28/2017,6.874,0.000,0.108,0.202,0.077,0.071,0.244,1.182,,,12.904,5.494,,0.000,0.000,-0.014,2.277,BRK
002176,83443,12/31/2016,12/31/2016,03/31/2017,6.713,0.000,0.108,0.202,0.077,0.071,0.244,1.182,,,12.904,5.494,,0.000,0.000,-0.014,2.214,BRK
002176,83443,12/31/2016,12/31/2016,04/30/2017,6.654,0.000,0.108,0.202,0.077,0.071,0.244,1.182,,,12.904,5.494,,0.000,0.000,-0.014,2.195,BRK
002176,83443,12/31/2016,03/31/2017,05/31/2017,5.007,0.000,0.095,0.188,0.074,0.078,0.261,1.219,,,12.141,5.603,,0.000,0.000,-0.034,3.005,BRK
002176,83443,12/31/2016,03/31/2017,06/30/2017,5.131,0.000,0.095,0.188,0.074,0.078,0.261,1.219,,,12.141,5.603,,0.000,0.000,-0.034,3.079,BRK
002176,83443,12/31/2016,03/31/2017,07/31/2017,5.300,0.000,0.095,0.188,0.074,0.078,0.261,1.219,,,12.141,5.603,,0.000,0.000,-0.034,3.181,BRK
002176,83443,12/31/2016,06/30/2017,08/31/2017,5.510,0.000,0.091,0.181,0.070,0.074,0.256,1.209,,,12.272,5.733,,0.000,0.000,-0.035,4.929,BRK
002176,83443,12/31/2016,06/30/2017,09/30/2017,5.576,0.000,0.091,0.181,0.070,0.074,0.256,1.209,,,12.272,5.733,,0.000,0.000,-0.035,4.988,BRK
002176,83443,12/31/2016,06/30/2017,10/31/2017,5.686,0.000,0.091,0.181,0.070,0.074,0.256,1.209,,,12.272,5.733,,0.000,0.000,-0.035,5.086,BRK
002176,83443,12/31/2016,09/30/2017,11/30/2017,5.752,0.000,0.077,0.159,0.060,0.061,0.249,1.202,,,12.459,5.962,,0.000,0.000,-0.041,,BRK
002176,83443,12/31/2016,09/30/2017,12/31/2017,5.907,0.000,0.077,0.159,0.060,0.061,0.249,1.202,,,12.459,5.962,,0.000,0.000,-0.041,,BRK
002176,83443,12/31/2016,09/30/2017,01/31/2018,6.389,0.000,0.077,0.159,0.060,0.061,0.249,1.202,,,12.459,5.962,,0.000,0.000,-0.041,,BRK
002176,83443,12/31/2017,12/31/2017,02/28/2018,6.085,0.000,0.186,0.147,0.054,0.118,0.195,1.005,,,12.951,5.839,,0.000,0.000,-0.001,0.316,BRK
002176,83443,12/31/2017,12/31/2017,03/31/2018,5.861,0.000,0.186,0.147,0.054,0.118,0.195,1.005,,,12.951,5.839,,0.000,0.000,-0.001,0.305,BRK
002176,83443,12/31/2017,12/31/2017,04/30/2018,5.692,0.000,0.186,0.147,0.054,0.118,0.195,1.005,,,12.951,5.839,,0.000,0.000,-0.001,0.296,BRK
002176,83443,12/31/2017,03/31/2018,05/31/2018,7.360,0.000,0.175,0.120,0.040,0.122,0.225,1.098,,,12.169,5.606,,0.000,0.000,0.007,0.403,BRK
002176,83443,12/31/2017,03/31/2018,06/30/2018,7.173,0.000,0.175,0.120,0.040,0.122,0.225,1.098,,,12.169,5.606,,0.000,0.000,0.007,0.392,BRK
002176,83443,12/31/2017,03/31/2018,07/31/2018,7.604,0.000,0.175,0.120,0.040,0.122,0.225,1.098,,,12.169,5.606,,0.000,0.000,0.007,0.416,BRK
002176,83443,12/31/2017,06/30/2018,08/31/2018,8.090,0.000,0.199,0.152,0.053,0.140,0.214,1.044,,,12.338,5.452,,0.000,0.000,0.018,0.224,BRK
002176,83443,12/31/2017,06/30/2018,09/30/2018,8.299,0.000,0.199,0.152,0.053,0.140,0.214,1.044,,,12.338,5.452,,0.000,0.000,0.018,0.230,BRK
002176,83443,12/31/2017,06/30/2018,10/31/2018,7.956,0.000,0.199,0.152,0.053,0.140,0.214,1.044,,,12.338,5.452,,0.000,0.000,0.018,0.220,BRK
002176,83443,12/31/2017,09/30/2018,11/30/2018,8.538,0.000,0.242,0.210,0.077,0.175,0.203,0.986,,,12.370,5.276,,0.000,0.000,0.038,0.122,BRK
002176,83443,12/31/2017,09/30/2018,12/31/2018,7.988,0.000,0.242,0.210,0.077,0.175,0.203,0.986,,,12.370,5.276,,0.000,0.000,0.038,0.114,BRK
002176,83443,12/31/2017,09/30/2018,01/31/2019,8.041,0.000,0.242,0.210,0.077,0.175,0.203,0.986,,,12.370,5.276,,0.000,0.000,0.038,0.115,BRK
002176,83443,12/31/2018,12/31/2018,02/28/2019,7.389,0.000,0.018,0.088,0.028,0.010,0.197,1.019,,,11.662,5.704,,0.000,0.000,-0.047,,BRK
002176,83443,12/31/2018,12/31/2018,03/31/2019,7.368,0.000,0.018,0.088,0.028,0.010,0.197,1.019,,,11.662,5.704,,0.000,0.000,-0.047,,BRK
002176,83443,12/31/2018,12/31/2018,04/30/2019,7.948,0.000,0.018,0.088,0.028,0.010,0.197,1.019,,,11.662,5.704,,0.000,0.000,-0.047,,BRK
002176,83443,12/31/2018,03/31/2019,05/31/2019,7.218,0.000,0.105,0.192,0.069,0.072,0.203,0.984,,,11.561,5.589,,0.000,0.000,-0.015,1.523,BRK
002176,83443,12/31/2018,03/31/2019,06/30/2019,7.794,0.000,0.105,0.192,0.069,0.072,0.203,0.984,,,11.561,5.589,,0.000,0.000,-0.015,1.644,BRK
002176,83443,12/31/2018,03/31/2019,07/31/2019,7.511,0.000,0.105,0.192,0.069,0.072,0.203,0.984,,,11.561,5.589,,0.000,0.000,-0.015,1.585,BRK
002176,83443,12/31/2018,06/30/2019,08/31/2019,7.407,0.000,0.111,0.200,0.072,0.077,0.205,0.984,,,11.113,5.827,,0.000,0.000,-0.013,0.806,BRK
002176,83443,12/31/2018,06/30/2019,09/30/2019,7.575,0.000,0.111,0.200,0.072,0.077,0.205,0.984,,,11.113,5.827,,0.000,0.000,-0.013,0.825,BRK
