Date,gdpr1,gdpr2,cpi,bond20yr,bond30yr,fedfunds,cpir,wpir,unemp,employ
2017-11-02,18100.0074076905,18322.546169987632,2.473088172009569,2.5829426271121707,2.768263023795883,1.048027408408784,2.1187740752792625,4.292374186141073,4.201997756903858,147390.33664450183
2017-11-03,18096.614737109216,18320.55202107039,2.473039376697043,2.59427222992164,2.778377339306425,1.0490799894321996,2.1205666224650965,4.311811474538863,4.20165915028813,147388.13500500418
2017-11-04,18092.959036373653,18318.512124817276,2.4729902164542485,2.605730492856089,2.788744242756412,1.0512582023691293,2.122531519069216,4.331938349467079,4.201305656904616,147385.8832482889
2017-11-05,18089.054705671697,18316.432153506452,2.4729408689748857,2.617249953006286,2.799298850111678,1.054553062936409,2.1246510360704796,4.3525352056554345,4.200948544433875,147383.59716309825
2017-11-06,18084.919402392923,18314.318078176104,2.472891518685392,2.628761608381352,2.8099742397634224,1.0589469082514484,2.126905316455607,4.373379014320241,4.200598689394232,147381.29311434273
2017-11-07,18080.57400804723,18312.17616679454,2.472842356479584,2.6401955054369677,2.820702009859399,1.0644135072236947,2.1292725330150843,4.394245891377102,4.200266456607372,147378.98794211424
2017-11-08,18076.042564607706,18310.012979786403,2.4727935794318747,2.651481338263039,2.831412850807217,1.0709182457998996,2.1317290707560943,4.414913663461331,4.1999615862557365,147376.69885581022
2017-11-09,18071.352180154427,18307.83536267887,2.4727453904862804,2.6625490540678545,2.8420371279088195,1.0784183853855618,2.1342497326489482,4.435164402239964,4.199693089667747,147374.44332402115
2017-11-10,18066.53290398719,18305.650435661744,2.472697998118072,2.6733294595217627,2.8525054689775295,1.086863392086836,2.1368079671659945,4.45478689788895,4.199469154863941,147372.23896087462
2017-11-11,18061.6175716694,18303.465579889114,2.472651615964659,2.6837548224993846,2.8627493517283917,1.0961953337629904,2.139376115825583,4.473579043325451,4.199297062783928,147370.10340956648
2017-11-12,18056.641620759736,18301.288420387045,2.4726064624220556,2.6937594637857654,2.872701685719542,1.1063493412553722,2.141925678721062,4.491350101820344,4.199183114992031,147368.05422384047
2017-11-13,18051.642878279716,18299.12680547092,2.4725627602031324,2.703280333388507,2.882297383657283,1.1172541295709129,2.1444275957984953,4.507922831958482,4.199132573529805,147366.1087482059
2017-11-14,18046.66132125134,18296.98878261776,2.472520735853784,2.7122575662241752,2.891473916960194,1.1288325742520011,2.146852541449085,4.523135445549388,4.199149613447785,147364.28399770372
