Date,dpr,npm,gpm,roa,roe,capital_ratio,de_ratio,cash_ratio,curr_ratio,inv_turn,pay_turn,sale_nwc,rd_sale,accrual
2015-01-30,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-01-23,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-01-16,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-01-09,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2015-01-02,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-12-26,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-12-19,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-12-12,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-12-05,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-11-28,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-11-21,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-11-14,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-11-07,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-10-31,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-10-24,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-10-17,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-10-10,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-10-03,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-09-26,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-09-19,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-09-12,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-09-05,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-08-29,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-08-22,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-08-15,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-08-08,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-08-01,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-07-25,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-07-18,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-07-11,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-07-03,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-06-27,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-06-20,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-06-13,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-06-06,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-05-30,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-05-23,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-05-16,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-05-09,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-05-02,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-04-25,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-04-17,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-04-11,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
2014-04-04,0.0,0.218,0.691,0.175,0.144,0.016,0.225,3.784,4.667,51.055,14.509,1.059,0.164,-0.069
