Date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2014-05-30 00:00:00,61.6200,64.3000,61.5700,63.3000,63.3000,191430500,0.0000
2014-05-23 00:00:00,57.8900,61.4800,57.5700,61.3510,61.3510,248451000,0.0000
2014-05-16 00:00:00,57.9800,60.8900,57.3100,58.0199,58.0199,249276000,0.0000
2014-05-09 00:00:00,59.6700,61.3500,56.2600,57.2400,57.2400,294380000,0.0000
2014-05-02 00:00:00,58.0500,62.2800,54.6600,60.4600,60.4600,396026000,0.0000
2014-04-25 00:00:00,59.4600,63.6500,57.5700,57.7100,57.7100,448831000,0.0000
2014-04-17 00:00:00,60.0900,60.5800,55.8800,58.9400,58.9400,347762000,0.0000
2014-04-11 00:00:00,55.9000,63.1800,55.4400,58.5300,58.5300,493979000,0.0000
2014-04-04 00:00:00,60.7800,63.9100,56.3200,56.7490,56.7490,387652400,0.0000
2014-03-28 00:00:00,67.1900,67.3600,57.9800,60.0100,60.0100,431687900,0.0000
2014-03-21 00:00:00,68.1800,69.6000,66.1786,67.2400,67.2400,241443900,0.0000
2014-03-14 00:00:00,70.7700,72.5900,67.4600,67.7200,67.7200,270938400,0.0000
2014-03-07 00:00:00,66.9600,71.9700,66.5100,69.8000,69.8000,258358800,0.0000
2014-02-28 00:00:00,68.7400,71.4400,67.3800,68.4600,68.4600,292457400,0.0000
2014-02-21 00:00:00,66.9400,70.1100,65.7270,68.5900,68.5900,307758300,0.0000
2014-02-14 00:00:00,64.3000,67.5800,63.3500,67.0900,67.0900,235230400,0.0000
2014-02-07 00:00:00,63.0300,64.5700,60.7000,64.3200,64.3200,275328000,0.0000
2014-01-31 00:00:00,54.7300,63.3700,51.8500,62.5700,62.5700,453084400,0.0000
2014-01-24 00:00:00,56.6000,59.3100,54.4000,54.4500,54.4500,213174600,0.0000
2014-01-17 00:00:00,57.9100,58.5700,55.3800,56.3000,56.3000,209568900,0.0000
2014-01-10 00:00:00,54.4200,58.9600,54.0500,57.9400,57.9400,337445200,0.0000
2014-01-03 00:00:00,54.9300,55.6500,53.4300,54.5570,54.5570,192824900,0.0000
2013-12-27 00:00:00,55.5000,58.5800,55.2500,55.4400,55.4400,260481800,0.0000
2013-12-20 00:00:00,53.2500,55.8900,52.9100,55.1200,55.1200,569450200,0.0000
2013-12-13 00:00:00,48.0900,53.5000,47.7400,53.3200,53.3200,345675000,0.0000
2013-12-06 00:00:00,46.9000,49.3900,46.2600,47.9400,47.9400,230543000,0.0000
2013-11-29 00:00:00,46.3600,47.2100,43.5500,47.0100,47.0100,232527900,0.0000
2013-11-22 00:00:00,48.4700,48.8400,45.7200,46.2300,46.2300,290876000,0.0000
2013-11-15 00:00:00,47.0400,49.5700,45.7300,49.0100,49.0100,345921000,0.0000
2013-11-08 00:00:00,49.3650,50.4500,47.2500,47.5300,47.5300,392954000,0.0000
2013-11-01 00:00:00,51.5400,52.0900,46.5000,49.7500,49.7500,646530000,0.0000
2013-10-25 00:00:00,54.6800,54.8100,51.1300,51.9500,51.9500,290506000,0.0000
2013-10-18 00:00:00,48.3100,54.8250,47.9100,54.2200,54.2200,374408000,0.0000
2013-10-11 00:00:00,50.7300,51.2900,45.2600,49.1100,49.1100,498784000,0.0000
2013-10-04 00:00:00,50.1400,51.6000,49.0600,51.0400,51.0400,417535000,0.0000
2013-09-27 00:00:00,47.2800,51.2800,46.2900,51.2400,51.2400,479403400,0.0000
2013-09-20 00:00:00,44.8500,47.6000,42.4300,47.4900,47.4900,421156600,0.0000
2013-09-13 00:00:00,44.3600,45.6200,43.1100,44.3100,44.3100,323500900,0.0000
2013-09-06 00:00:00,41.8400,44.6100,41.4400,43.9500,43.9500,258927900,0.0000
2013-08-30 00:00:00,40.9000,42.2600,39.4200,41.2940,41.2940,350814200,0.0000
2013-08-23 00:00:00,37.4300,40.6300,37.1400,40.5500,40.5500,270095200,0.0000
2013-08-16 00:00:00,38.2000,38.5000,36.0201,37.0800,37.0800,247326000,0.0000
2013-08-09 00:00:00,38.4300,39.3200,37.7000,38.5000,38.5000,297633700,0.0000
2013-08-02 00:00:00,34.0700,38.4900,34.0100,38.0500,38.0500,632255300,0.0000
2013-07-26 00:00:00,25.9900,34.8800,25.7200,34.0100,34.0100,639870300,0.0000
2013-07-19 00:00:00,25.9300,26.7800,25.6000,25.8810,25.8810,147916700,0.0000
2013-07-12 00:00:00,24.4700,26.0000,24.4200,25.9100,25.9100,127489600,0.0000
2013-07-05 00:00:00,24.9694,25.0601,24.1500,24.3700,24.3700,69610200,0.0000
2013-06-28 00:00:00,23.9500,24.9800,23.3800,24.8800,24.8800,226702500,0.0000
2013-06-21 00:00:00,23.9100,25.1900,23.6500,24.5300,24.5300,190763700,0.0000
2013-06-14 00:00:00,24.0600,24.6000,23.2600,23.6300,23.6300,176591100,0.0000
2013-06-07 00:00:00,24.2650,24.3200,22.6700,23.2910,23.2910,194274200,0.0000
2013-05-31 00:00:00,24.5400,24.9500,23.2600,24.3480,24.3480,210975700,0.0000
2013-05-24 00:00:00,26.1800,26.1900,24.0800,24.3125,24.3125,210369700,0.0000
2013-05-17 00:00:00,26.6000,27.3250,25.9000,26.2500,26.2500,149260700,0.0000
2013-05-10 00:00:00,28.3300,28.4600,26.5700,26.6800,26.6800,184157700,0.0000
2013-05-03 00:00:00,27.1600,29.0700,26.8600,28.3110,28.3110,292777800,0.0000
2013-04-26 00:00:00,25.8100,27.6200,25.7000,26.8500,26.8500,120777000,0.0000
2013-04-19 00:00:00,27.1600,27.4800,25.1500,25.7300,25.7300,143521800,0.0000
2013-04-12 00:00:00,27.1900,28.1000,26.4200,27.4000,27.4000,156582400,0.0000
2013-04-05 00:00:00,25.6300,27.8000,25.2800,27.3900,27.3900,252181200,0.0000
2013-03-28 00:00:00,25.7500,26.2800,24.7200,25.5800,25.5800,147039300,0.0000
2013-03-22 00:00:00,26.3700,26.9000,25.5600,25.7300,25.7300,138706800,0.0000
2013-03-15 00:00:00,28.0100,28.6400,26.5600,26.6450,26.6450,162075000,0.0000
2013-03-08 00:00:00,27.7600,28.6750,27.2100,27.9600,27.9600,225294600,0.0000
2013-03-01 00:00:00,27.1600,28.1164,26.3400,27.7800,27.7800,247676000,0.0000
2013-02-22 00:00:00,28.2300,29.0800,26.8200,27.1300,27.1300,177487100,0.0000
2013-02-15 00:00:00,28.6100,28.7500,27.1000,28.3200,28.3200,249749600,0.0000
2013-02-08 00:00:00,29.0600,29.2900,28.0100,28.5450,28.5450,250935200,0.0000
2013-02-01 00:00:00,31.8800,32.5063,28.7400,29.7300,29.7300,496942700,0.0000
2013-01-25 00:00:00,29.7500,31.9300,29.7400,31.5400,31.5400,202351800,0.0000
2013-01-18 00:00:00,32.0800,32.2100,29.2700,29.6600,29.6600,437356300,0.0000
2013-01-11 00:00:00,28.6900,31.9600,28.6500,31.7200,31.7200,419355200,0.0000
2013-01-04 00:00:00,26.2000,28.9300,26.1100,28.7600,28.7600,266076900,0.0000
2012-12-28 00:00:00,26.5000,27.1800,25.1500,25.9112,25.9112,161462000,0.0000
2012-12-21 00:00:00,26.7700,28.2200,26.1200,26.2600,26.2600,269775700,0.0000
2012-12-14 00:00:00,27.1700,28.7500,26.7600,26.8120,26.8120,347095000,0.0000
2012-12-07 00:00:00,27.9999,28.8800,26.6800,27.4850,27.4850,353125000,0.0000
2012-11-30 00:00:00,24.9350,28.0000,24.8100,28.0000,28.0000,474640500,0.0000
2012-11-23 00:00:00,23.9550,24.6800,22.7000,23.9980,23.9980,251059900,0.0000
2012-11-16 00:00:00,19.1500,23.9300,18.8700,23.5607,23.5607,554915200,0.0000
2012-11-09 00:00:00,21.1000,21.4800,19.1300,19.2100,19.2100,170816300,0.0000
2012-11-02 00:00:00,20.8200,21.6900,20.7300,21.1800,21.1800,175436500,0.0000
2012-10-26 00:00:00,19.2500,24.2500,19.0500,21.9425,21.9425,489096200,0.0000
2012-10-19 00:00:00,19.6800,20.4800,18.8000,19.0000,19.0000,173091300,0.0000
2012-10-12 00:00:00,20.4000,20.7500,19.4500,19.5181,19.5181,139347000,0.0000
2012-10-05 00:00:00,22.0800,22.5900,20.8800,20.9100,20.9100,200025600,0.0000
2012-09-28 00:00:00,21.7800,21.9800,19.8000,21.6600,21.6600,259372000,0.0000
2012-09-21 00:00:00,22.6700,23.3700,21.3700,22.8600,22.8600,274677900,0.0000
2012-09-14 00:00:00,19.0600,22.0800,18.5500,22.0000,22.0000,334751400,0.0000
2012-09-07 00:00:00,18.0800,19.4200,17.5500,18.9800,18.9800,189842400,0.0000
2012-08-31 00:00:00,19.4900,19.5300,18.0300,18.0580,18.0580,151657400,0.0000
2012-08-24 00:00:00,19.0500,20.1300,18.7500,19.4090,19.4090,284155300,0.0000
2012-08-17 00:00:00,22.1500,22.4500,19.0000,19.0500,19.0500,399001700,0.0000
2012-08-10 00:00:00,21.3900,22.4500,20.2200,21.8070,21.8070,135504600,0.0000
2012-08-03 00:00:00,23.9950,24.0400,19.8200,21.0900,21.0900,267091200,0.0000
2012-07-27 00:00:00,28.1200,29.4900,22.2800,23.7050,23.7050,228860400,0.0000
2012-07-20 00:00:00,30.5000,30.5000,27.1500,28.7600,28.7600,97506700,0.0000
2012-07-13 00:00:00,32.1000,32.8800,30.5500,30.7200,30.7200,64494000,0.0000
2012-07-06 00:00:00,31.2500,31.9000,30.5500,31.7300,31.7300,43863300,0.0000
2012-06-29 00:00:00,32.8600,33.4400,30.7600,31.0950,31.0950,115019800,0.0000
2012-06-22 00:00:00,29.9550,33.4500,29.4100,33.0500,33.0500,186090800,0.0000
2012-06-15 00:00:00,27.1800,30.1000,26.8350,30.0140,30.0140,121558000,0.0000
2012-06-08 00:00:00,27.2000,27.7600,25.5200,27.1000,27.1000,203386400,0.0000
2012-06-01 00:00:00,31.4800,31.6900,26.8300,27.7200,27.7200,288826000,0.0000
2012-05-25 00:00:00,36.5300,36.6600,30.9400,31.9100,31.9100,430966300,0.0000
