Date,Pos_lag1,Pos_lag2,Pos_lag3,Neg_lag1,Neg_lag2,Neg_lag3,Neu_lag1,Neu_lag2,Neu_lag3
2017-07-10,-1.1337098,-0.82854635,-0.32095358,0.7973885,0.64432317,0.7040004,1.0405834,0.7214876,-0.37639514
2017-07-11,-1.1801512,-1.1337098,-0.82854635,1.3621986,0.7973885,0.64432317,0.7162311,1.0405834,0.7214876
2017-07-12,-0.86875206,-1.1801512,-1.1337098,0.2907502,1.3621986,0.7973885,1.2363862,0.7162311,1.0405834
2017-07-13,-0.7920697,-0.86875206,-1.1801512,0.7281654,0.2907502,1.3621986,0.8919682,1.2363862,0.7162311
2017-07-14,-1.0487827,-0.7920697,-0.86875206,1.5550448,0.7281654,0.2907502,0.24188428,0.8919682,1.2363862
2017-07-15,-0.91025245,-1.0487827,-0.7920697,0.86311466,1.5550448,0.7281654,0.61840713,0.24188428,0.8919682
2017-07-16,-0.92698103,-0.91025245,-1.0487827,-0.17392811,0.86311466,1.5550448,1.7990172,0.61840713,0.24188428
2017-07-17,-0.687454,-0.92698103,-0.91025245,-0.31187215,-0.17392811,0.86311466,1.611345,1.7990172,0.61840713
2017-07-18,-0.94633865,-0.687454,-0.92698103,1.1547599,-0.31187215,-0.17392811,0.2955587,1.611345,1.7990172
2017-07-19,-1.278848,-0.94633865,-0.687454,0.9269255,1.1547599,-0.31187215,1.1897099,0.2955587,1.611345
2017-07-20,-0.99871784,-1.278848,-0.94633865,0.61737126,0.9269255,1.1547599,1.2072964,1.1897099,0.2955587
2017-07-21,-0.6170613,-0.99871784,-1.278848,0.35897252,0.61737126,0.9269255,0.8162541,1.2072964,1.1897099
2017-07-22,-1.4970559,-0.6170613,-0.99871784,1.9000947,0.35897252,0.61737126,0.6247167,0.8162541,1.2072964
2017-07-23,-0.8293177,-1.4970559,-0.6170613,0.8998578,1.9000947,0.35897252,0.6100947,0.6247167,0.8162541
2017-07-24,-0.06847893,-0.8293177,-1.4970559,-0.36893123,0.8998578,1.9000947,0.79959536,0.6100947,0.6247167
2017-07-25,-0.9445399,-0.06847893,-0.8293177,0.44639626,-0.36893123,0.8998578,1.2774781,0.79959536,0.6100947
2017-07-26,-0.96079135,-0.9445399,-0.06847893,0.85513586,0.44639626,-0.36893123,0.73124826,1.2774781,0.79959536
2017-07-27,-0.7022776,-0.96079135,-0.9445399,0.13711771,0.85513586,0.44639626,1.2722785,0.73124826,1.2774781
2017-07-28,-1.1890626,-0.7022776,-0.96079135,1.3723829,0.13711771,0.85513586,0.6573919,1.2722785,0.73124826
2017-07-29,-0.5994672,-1.1890626,-0.7022776,0.8478407,1.3723829,0.13711771,0.23292996,0.6573919,1.2722785
2017-07-30,-0.5822408,-0.5994672,-1.1890626,0.12847832,0.8478407,1.3723829,0.9880564,0.23292996,0.6573919
2017-07-31,-1.0651449,-0.5822408,-0.5994672,1.2723585,0.12847832,0.8478407,0.30165902,0.9880564,0.23292996
2017-08-01,-1.2422699,-1.0651449,-0.5822408,0.6877831,1.2723585,0.12847832,1.4591563,0.30165902,0.9880564
2017-08-02,-0.8229988,-1.2422699,-1.0651449,0.8361675,0.6877831,1.2723585,0.6295466,1.4591563,0.30165902
2017-08-03,-0.82273966,-0.8229988,-1.2422699,0.50351685,0.8361675,0.6877831,1.0123993,0.6295466,1.4591563
2017-08-04,-0.06708538,-0.82273966,-0.8229988,-1.0473151,0.50351685,0.8361675,1.6313231,1.0123993,0.6295466
2017-08-05,-1.0002424,-0.06708538,-0.82273966,0.8375764,-1.0473151,0.50351685,0.7885898,1.6313231,1.0123993
2017-08-06,-0.9630967,-1.0002424,-0.06708538,0.5298943,0.8375764,-1.0473151,1.321925,0.7885898,1.6313231
2017-08-07,-0.008620274,-0.9630967,-1.0002424,-1.0982856,0.5298943,0.8375764,1.413711,1.321925,0.7885898
2017-08-08,-1.1530646,-0.008620274,-0.9630967,1.5890431,-1.0982856,0.5298943,0.24613461,1.413711,1.321925
2017-08-09,-1.1540893,-1.1530646,-0.008620274,0.9854625,1.5890431,-1.0982856,0.95756733,0.24613461,1.413711
2017-08-10,-0.7940161,-1.1540893,-1.1530646,0.6126101,0.9854625,1.5890431,0.79766965,0.95756733,0.24613461
2017-08-11,-0.6888986,-0.7940161,-1.1540893,0.577352,0.6126101,0.9854625,0.8112457,0.79766965,0.95756733
2017-08-12,-1.0021311,-0.6888986,-0.7940161,0.59272593,0.577352,0.6126101,1.1877578,0.8112457,0.79766965
2017-08-13,-1.0026959,-1.0021311,-0.6888986,0.7323141,0.59272593,0.577352,1.0761132,1.1877578,0.8112457
2017-08-14,-0.6554355,-1.0026959,-1.0021311,0.65180016,0.7323141,0.59272593,0.4983681,1.0761132,1.1877578
2017-08-15,-0.17294429,-0.6554355,-1.0026959,-0.54641736,0.65180016,0.7323141,0.9684663,0.4983681,1.0761132
2017-08-16,-0.4793237,-0.17294429,-0.6554355,0.2984742,-0.54641736,0.65180016,0.6192231,0.9684663,0.4983681
2017-08-17,-0.17461294,-0.4793237,-0.17294429,-0.29291236,0.2984742,-0.54641736,0.7828733,0.6192231,0.9684663
2017-08-18,-1.3931382,-0.17461294,-0.4793237,1.8613516,-0.29291236,0.2984742,0.19191729,0.7828733,0.6192231
2017-08-19,-1.2861621,-1.3931382,-0.17461294,1.1599811,1.8613516,-0.29291236,0.89455974,0.19191729,0.7828733
2017-08-20,-0.5381826,-1.2861621,-1.3931382,0.011052105,1.1599811,1.8613516,1.0217825,0.89455974,0.19191729
2017-08-21,-0.3301319,-0.5381826,-1.2861621,-0.25683123,0.011052105,1.1599811,1.1243521,1.0217825,0.89455974
2017-08-22,-1.3199288,-0.3301319,-0.5381826,0.9933068,-0.25683123,0.011052105,1.1331029,1.1243521,1.0217825
2017-08-23,-1.1835726,-1.3199288,-0.3301319,1.1454562,0.9933068,-0.25683123,0.7587105,1.1331029,1.1243521
2017-08-24,-0.8146664,-1.1835726,-1.3199288,0.56374836,1.1454562,0.9933068,0.7358023,0.7587105,1.1331029
2017-08-25,-1.076232,-0.8146664,-1.1835726,0.81891316,0.56374836,1.1454562,0.91603523,0.7358023,0.7587105
2017-08-26,-0.8292373,-1.076232,-0.8146664,0.45131913,0.81891316,0.56374836,0.92550796,0.91603523,0.7358023
2017-08-27,-0.70173347,-0.8292373,-1.076232,1.1511757,0.45131913,0.81891316,0.09499295,0.92550796,0.91603523
2017-08-28,-0.5159527,-0.70173347,-0.8292373,-0.19454035,1.1511757,0.45131913,1.1514261,0.09499295,0.92550796
2017-08-29,-0.7807525,-0.5159527,-0.70173347,0.7954104,-0.19454035,1.1511757,0.5283982,1.1514261,0.09499295
2017-08-30,-0.9549393,-0.7807525,-0.5159527,0.58233166,0.7954104,-0.19454035,0.837739,0.5283982,1.1514261
2017-08-31,-0.2383468,-0.9549393,-0.7807525,0.11564812,0.58233166,0.7954104,0.5435859,0.837739,0.5283982
2017-09-01,-0.92586744,-0.2383468,-0.9549393,0.794233,0.11564812,0.58233166,0.88484794,0.5435859,0.837739
2017-09-02,-1.496776,-0.92586744,-0.2383468,2.139219,0.794233,0.11564812,0.077418625,0.88484794,0.5435859
2017-09-03,-1.0573705,-1.496776,-0.92586744,0.51229936,2.139219,0.794233,1.4246438,0.077418625,0.88484794
2017-09-04,-0.52813506,-1.0573705,-1.496776,-0.6064639,0.51229936,2.139219,1.7365475,1.4246438,0.077418625
2017-09-05,-1.1329366,-0.52813506,-1.0573705,0.79402184,-0.6064639,0.51229936,1.161042,1.7365475,1.4246438
2017-09-06,-1.2413118,-1.1329366,-0.52813506,1.0302894,0.79402184,-0.6064639,1.0500335,1.161042,1.7365475
2017-09-07,-0.38848597,-1.2413118,-1.1329366,0.25562206,1.0302894,0.79402184,0.5354819,1.0500335,1.161042
2017-09-08,-1.0727614,-0.38848597,-1.2413118,0.09573375,0.25562206,1.0302894,1.71972,0.5354819,1.0500335
2017-09-09,-1.2290357,-1.0727614,-0.38848597,0.8688894,0.09573375,0.25562206,1.2597607,1.71972,0.5354819
2017-09-10,-0.3982974,-1.2290357,-1.0727614,-0.78790295,0.8688894,0.09573375,1.6668075,1.2597607,1.71972
2017-09-11,-1.2769415,-0.3982974,-1.2290357,1.6780232,-0.78790295,0.8688894,0.2154395,1.6668075,1.2597607
2017-09-12,-0.61108667,-1.2769415,-0.3982974,0.69428205,1.6780232,-0.78790295,0.243605,0.2154395,1.6668075
2017-09-13,-0.6955662,-0.61108667,-1.2769415,0.6174243,0.69428205,1.6780232,0.66504174,0.243605,0.2154395
2017-09-14,-0.80773044,-0.6955662,-0.61108667,0.66395444,0.6174243,0.69428205,0.7493419,0.66504174,0.243605
2017-09-15,-0.5401034,-0.80773044,-0.6955662,0.46371743,0.66395444,0.6174243,0.5699877,0.7493419,0.66504174
2017-09-16,-0.67439604,-0.5401034,-0.80773044,0.49651936,0.46371743,0.66395444,0.74784064,0.5699877,0.7493419
2017-09-17,-0.4178822,-0.67439604,-0.5401034,-1.0487046,0.49651936,0.46371743,1.8922348,0.74784064,0.5699877
2017-09-18,-0.35731536,-0.4178822,-0.67439604,-0.98157793,-1.0487046,0.49651936,1.8997407,1.8922348,0.74784064
2017-09-19,-0.59606034,-0.35731536,-0.4178822,0.01804233,-0.98157793,-1.0487046,1.2737938,1.8997407,1.8922348
2017-09-20,-0.9196341,-0.59606034,-0.35731536,0.7840868,0.01804233,-0.98157793,0.76496756,1.2737938,1.8997407
2017-09-21,-0.5724152,-0.9196341,-0.59606034,0.7650899,0.7840868,0.01804233,0.2791563,0.76496756,1.2737938
2017-09-22,-0.9743984,-0.5724152,-0.9196341,0.21815652,0.7650899,0.7840868,1.6022072,0.2791563,0.76496756
2017-09-23,-1.0414958,-0.9743984,-0.5724152,1.2713978,0.21815652,0.7650899,0.35678595,1.6022072,0.2791563
2017-09-24,-0.94375134,-1.0414958,-0.9743984,0.074563,1.2713978,0.21815652,1.4591696,0.35678595,1.6022072
2017-09-25,-0.9222681,-0.94375134,-1.0414958,1.0115762,0.074563,1.2713978,0.6782806,1.4591696,0.35678595
2017-09-26,-0.8166345,-0.9222681,-0.94375134,0.4966849,1.0115762,0.074563,0.8336847,0.6782806,1.4591696
2017-09-27,-0.88782024,-0.8166345,-0.9222681,0.8948903,0.4966849,1.0115762,0.66105705,0.8336847,0.6782806
2017-09-28,-0.6953971,-0.88782024,-0.8166345,0.4607704,0.8948903,0.4966849,0.72740686,0.66105705,0.8336847
2017-09-29,-0.31575495,-0.6953971,-0.88782024,0.42672902,0.4607704,0.8948903,0.26835805,0.72740686,0.66105705
2017-09-30,-1.0110096,-0.31575495,-0.6953971,1.1842057,0.42672902,0.4607704,0.3981152,0.26835805,0.72740686
2017-10-01,-0.34333152,-1.0110096,-0.31575495,-0.011696972,1.1842057,0.42672902,0.7163921,0.3981152,0.26835805
2017-10-02,-0.9330525,-0.34333152,-1.0110096,0.8730725,-0.011696972,1.1842057,0.81069744,0.7163921,0.3981152
2017-10-03,-1.0990299,-0.9330525,-0.34333152,0.4309006,0.8730725,-0.011696972,1.4757996,0.81069744,0.7163921
2017-10-04,-1.1878282,-1.0990299,-0.9330525,1.048905,0.4309006,0.8730725,1.001585,1.4757996,0.81069744
2017-10-05,-0.9845429,-1.1878282,-1.0990299,0.6374262,1.048905,0.4309006,1.0194724,1.001585,1.4757996
2017-10-06,-1.1942002,-0.9845429,-1.1878282,0.8428557,0.6374262,1.048905,1.0640115,1.0194724,1.001585
2017-10-07,-1.2772765,-1.1942002,-0.9845429,1.238788,0.8428557,0.6374262,0.8547965,1.0640115,1.0194724
2017-10-08,-0.9051096,-1.2772765,-1.1942002,0.020088041,1.238788,0.8428557,1.5505981,0.8547965,1.0640115
2017-10-09,-0.9331315,-0.9051096,-1.2772765,1.1031878,0.020088041,1.238788,0.66523427,1.5505981,0.8547965
2017-10-10,-0.7502687,-0.9331315,-0.9051096,0.083026506,1.1031878,0.020088041,1.2614375,0.66523427,1.5505981
2017-10-11,-1.1823046,-0.7502687,-0.9331315,0.97791255,0.083026506,1.1031878,0.9338092,1.2614375,0.66523427
2017-10-12,-0.42964008,-1.1823046,-0.7502687,0.34862256,0.97791255,0.083026506,0.45933628,0.9338092,1.2614375
2017-10-13,-0.27314764,-0.42964008,-1.1823046,-0.14684549,0.34862256,0.97791255,0.8728486,0.45933628,0.9338092
2017-10-14,-1.3017583,-0.27314764,-0.42964008,1.1738281,-0.14684549,0.34862256,1.1414193,0.8728486,0.45933628
2017-10-15,-0.7211824,-1.3017583,-0.27314764,0.26487628,1.1738281,-0.14684549,1.0023978,1.1414193,0.8728486
2017-10-16,-1.1046106,-0.7211824,-1.3017583,0.90987706,0.26487628,1.1738281,1.0312374,1.0023978,1.1414193
2017-10-17,-0.54930747,-1.1046106,-0.7211824,0.71289617,0.90987706,0.26487628,0.35506448,1.0312374,1.0023978
2017-10-18,-0.8319933,-0.54930747,-1.1046106,0.84528804,0.71289617,0.90987706,0.7396674,0.35506448,1.0312374
2017-10-19,-1.0303675,-0.8319933,-0.54930747,0.9807524,0.84528804,0.71289617,0.63295305,0.7396674,0.35506448
2017-10-20,-1.0954301,-1.0303675,-0.8319933,0.6253292,0.9807524,0.84528804,1.3556527,0.63295305,0.7396674
2017-10-21,-1.123869,-1.0954301,-1.0303675,0.66142726,0.6253292,0.9807524,1.1234454,1.3556527,0.63295305
2017-10-22,-0.94446,-1.123869,-1.0954301,0.91110235,0.66142726,0.6253292,0.68942887,1.1234454,1.3556527
2017-10-23,0.012825333,-0.94446,-1.123869,-0.9328622,0.91110235,0.66142726,1.2276596,0.68942887,1.1234454
2017-10-24,-0.75018036,0.012825333,-0.94446,-0.4350576,-0.9328622,0.91110235,1.7453332,1.2276596,0.68942887
2017-10-25,-0.92965436,-0.75018036,0.012825333,0.056028314,-0.4350576,-0.9328622,1.5819684,1.7453332,1.2276596
2017-10-26,-1.1000174,-0.92965436,-0.75018036,1.0906757,0.056028314,-0.4350576,0.8042974,1.5819684,1.7453332
2017-10-27,-0.9571158,-1.1000174,-0.92965436,0.75299484,1.0906757,0.056028314,0.9817825,0.8042974,1.5819684
2017-10-28,-0.5114459,-0.9571158,-1.1000174,0.23821191,0.75299484,1.0906757,0.73832077,0.9817825,0.8042974
2017-10-29,-0.8454771,-0.5114459,-0.9571158,0.22604781,0.23821191,0.75299484,1.444,0.73832077,0.9817825
2017-10-30,-1.1735013,-0.8454771,-0.5114459,1.1869363,0.22604781,0.23821191,0.8042439,1.444,0.73832077
2017-10-31,-1.1036773,-1.1735013,-0.8454771,0.8637925,1.1869363,0.22604781,0.9838652,0.8042439,1.444
2017-11-01,-1.2002246,-1.1036773,-1.1735013,0.96532387,0.8637925,1.1869363,1.084549,0.9838652,0.8042439
2017-11-02,-1.204232,-1.2002246,-1.1036773,1.3442198,0.96532387,0.8637925,0.6098694,1.084549,0.9838652
2017-11-03,-0.4780919,-1.204232,-1.2002246,-0.034656916,1.3442198,0.96532387,1.0397987,0.6098694,1.084549
2017-11-04,-0.49944112,-0.4780919,-1.204232,0.23099403,-0.034656916,1.3442198,0.9042475,1.0397987,0.6098694
2017-11-05,-1.4067103,-0.49944112,-0.4780919,1.3961812,0.23099403,-0.034656916,0.9530631,0.9042475,1.0397987
2017-11-06,-1.2773124,-1.4067103,-0.49944112,0.82528144,1.3961812,0.23099403,1.338869,0.9530631,0.9042475
2017-11-07,-0.93259794,-1.2773124,-1.4067103,0.599548,0.82528144,1.3961812,0.95419145,1.338869,0.9530631
2017-11-08,-0.7405406,-0.93259794,-1.2773124,0.20192194,0.599548,0.82528144,1.3210068,0.95419145,1.338869
2017-11-09,-0.28949958,-0.7405406,-0.93259794,-0.32074288,0.20192194,0.599548,0.9228676,1.3210068,0.95419145
2017-11-10,-0.8758175,-0.28949958,-0.7405406,0.90995824,-0.32074288,0.20192194,0.6487921,0.9228676,1.3210068
2017-11-11,-1.3273576,-0.8758175,-0.28949958,1.4032807,0.90995824,-0.32074288,0.7669484,0.6487921,0.9228676
2017-11-12,-0.3762973,-1.3273576,-0.8758175,-0.60372496,1.4032807,0.90995824,1.4279805,0.7669484,0.6487921
2017-11-13,-0.61974037,-0.3762973,-1.3273576,0.27689293,-0.60372496,1.4032807,0.89827895,1.4279805,0.7669484
2017-11-14,-1.2649022,-0.61974037,-0.3762973,1.6063404,0.27689293,-0.60372496,0.56790084,0.89827895,1.4279805
2017-11-15,-1.0059601,-1.2649022,-0.61974037,0.48862016,1.6063404,0.27689293,1.316248,0.56790084,0.89827895
2017-11-16,-1.1353627,-1.0059601,-1.2649022,1.6701182,0.48862016,1.6063404,0.16126107,1.316248,0.56790084
2017-11-17,-0.30358976,-1.1353627,-1.0059601,0.10578103,1.6701182,0.48862016,0.5332618,0.16126107,1.316248
2017-11-18,-1.1156281,-0.30358976,-1.1353627,1.5170548,0.10578103,1.6701182,0.40406576,0.5332618,0.16126107
2017-11-19,-1.2824993,-1.1156281,-0.30358976,1.5976244,1.5170548,0.10578103,0.5548063,0.40406576,0.5332618
2017-11-20,-0.8347261,-1.2824993,-1.1156281,-0.22124761,1.5976244,1.5170548,1.739538,0.5548063,0.40406576
2017-11-21,-0.9956185,-0.8347261,-1.2824993,1.0091085,-0.22124761,1.5976244,0.7114693,1.739538,0.5548063
2017-11-22,-0.9138219,-0.9956185,-0.8347261,0.8467841,1.0091085,-0.22124761,0.7189266,0.7114693,1.739538
2017-11-23,-1.3385186,-0.9138219,-0.9956185,0.6638389,0.8467841,1.0091085,1.5958122,0.7189266,0.7114693
2017-11-24,-0.6581849,-1.3385186,-0.9138219,0.23575902,0.6638389,0.8467841,0.988672,1.5958122,0.7189266
2017-11-25,-1.2973247,-0.6581849,-1.3385186,1.2739942,0.23575902,0.6638389,0.91243726,0.988672,1.5958122
2017-11-26,-1.2408016,-1.2973247,-0.6581849,1.0295771,1.2739942,0.23575902,0.98025453,0.91243726,0.988672
2017-11-27,-0.9776367,-1.2408016,-1.2973247,0.37744308,1.0295771,1.2739942,1.2826338,0.98025453,0.91243726
2017-11-28,-0.6671346,-0.9776367,-1.2408016,0.0020654064,0.37744308,1.0295771,1.3964725,1.2826338,0.98025453
2017-11-29,-0.89429057,-0.6671346,-0.9776367,0.2804959,0.0020654064,0.37744308,1.2829367,1.3964725,1.2826338
2017-11-30,-0.50647235,-0.89429057,-0.6671346,0.74535054,0.2804959,0.0020654064,0.36746964,1.2829367,1.3964725
2017-12-01,-0.45043302,-0.50647235,-0.89429057,0.6142391,0.74535054,0.2804959,0.18733312,0.36746964,1.2829367
2017-12-02,-0.48366323,-0.45043302,-0.50647235,0.53780663,0.6142391,0.74535054,0.4869609,0.18733312,0.36746964
2017-12-03,-0.48269802,-0.48366323,-0.45043302,0.43737194,0.53780663,0.6142391,0.43127286,0.4869609,0.18733312
2017-12-04,-0.3945759,-0.48269802,-0.48366323,-0.13868585,0.43737194,0.53780663,0.9278231,0.43127286,0.4869609
2017-12-05,-0.64333165,-0.3945759,-0.48269802,1.0466392,-0.13868585,0.43737194,-0.0422773,0.9278231,0.43127286
2017-12-06,-0.4208896,-0.64333165,-0.3945759,0.52381426,1.0466392,-0.13868585,0.28021446,-0.0422773,0.9278231
2017-12-07,-0.9696591,-0.4208896,-0.64333165,0.57179266,0.52381426,1.0466392,0.93480587,0.28021446,-0.0422773
2017-12-08,-1.1192245,-0.9696591,-0.4208896,0.58612657,0.57179266,0.52381426,1.3223493,0.93480587,0.28021446
2017-12-09,-0.75801927,-1.1192245,-0.9696591,0.29776597,0.58612657,0.57179266,1.0697055,1.3223493,0.93480587
2017-12-10,-1.2639961,-0.75801927,-1.1192245,0.7528033,0.29776597,0.58612657,1.222345,1.0697055,1.3223493
2017-12-11,-0.90666854,-1.2639961,-0.75801927,0.47197327,0.7528033,0.29776597,1.1231266,1.222345,1.0697055
2017-12-12,-1.0282139,-0.90666854,-1.2639961,0.20309362,0.47197327,0.7528033,1.653279,1.1231266,1.222345
2017-12-13,-1.1094217,-1.0282139,-0.90666854,1.382579,0.20309362,0.47197327,0.7007219,1.653279,1.1231266
2017-12-14,-0.5009835,-1.1094217,-1.0282139,0.0059408136,1.382579,0.20309362,1.0632077,0.7007219,1.653279
2017-12-15,-0.52616066,-0.5009835,-1.1094217,0.32800567,0.0059408136,1.382579,0.64296925,1.0632077,0.7007219
2017-12-16,-0.2761511,-0.52616066,-0.5009835,-0.19473991,0.32800567,0.0059408136,0.7658383,0.64296925,1.0632077
2017-12-17,-0.6233603,-0.2761511,-0.52616066,-0.6934613,-0.19473991,0.32800567,1.9524376,0.7658383,0.64296925
2017-12-18,-1.0235434,-0.6233603,-0.2761511,0.87240005,-0.6934613,-0.19473991,0.9696623,1.9524376,0.7658383
2017-12-19,-1.1985664,-1.0235434,-0.6233603,1.1000122,0.87240005,-0.6934613,0.87813807,0.9696623,1.9524376
2017-12-20,-1.3876759,-1.1985664,-1.0235434,1.2175802,1.1000122,0.87240005,0.986638,0.87813807,0.9696623
2017-12-21,-0.517432,-1.3876759,-1.1985664,0.15070815,1.2175802,1.1000122,0.9226247,0.986638,0.87813807
2017-12-22,-0.32599044,-0.517432,-1.3876759,1.2153771,0.15070815,1.2175802,-0.6856629,0.9226247,0.986638
2017-12-23,-1.1879318,-0.32599044,-0.517432,1.5369194,1.2153771,0.15070815,0.39683846,-0.6856629,0.9226247
2017-12-24,-0.721227,-1.1879318,-0.32599044,0.25831506,1.5369194,1.2153771,1.090078,0.39683846,-0.6856629
2017-12-25,-1.0633743,-0.721227,-1.1879318,1.1315426,0.25831506,1.5369194,0.7367724,1.090078,0.39683846
2017-12-26,-1.11594,-1.0633743,-0.721227,0.5248088,1.1315426,0.25831506,1.5298293,0.7367724,1.090078
2017-12-27,-1.0443289,-1.11594,-1.0633743,0.37515727,0.5248088,1.1315426,1.388497,1.5298293,0.7367724
2017-12-28,-1.1353543,-1.0443289,-1.11594,0.61950344,0.37515727,0.5248088,1.2587421,1.388497,1.5298293
2017-12-29,-0.90312916,-1.1353543,-1.0443289,1.3049439,0.61950344,0.37515727,0.06721945,1.2587421,1.388497
2017-12-30,-1.1547264,-0.90312916,-1.1353543,1.2664424,1.3049439,0.61950344,0.65397996,0.06721945,1.2587421
2017-12-31,-1.023438,-1.1547264,-0.90312916,0.5266084,1.2664424,1.3049439,1.2754415,0.65397996,0.06721945
2018-01-01,-0.9736595,-1.023438,-1.1547264,0.19201362,0.5266084,1.2664424,1.4096429,1.2754415,0.65397996
2018-01-02,-0.075652555,-0.9736595,-1.023438,-0.17447898,0.19201362,0.5266084,0.46259734,1.4096429,1.2754415
2018-01-03,-1.1990446,-0.075652555,-0.9736595,1.1497884,-0.17447898,0.19201362,0.84962213,0.46259734,1.4096429
2018-01-04,-0.5352932,-1.1990446,-0.075652555,0.6658479,1.1497884,-0.17447898,0.22499223,0.84962213,0.46259734
2018-01-05,-0.6976335,-0.5352932,-1.1990446,0.66847426,0.6658479,1.1497884,0.5590241,0.22499223,0.84962213
2018-01-06,-0.6609385,-0.6976335,-0.5352932,0.55991775,0.66847426,0.6658479,0.7420137,0.5590241,0.22499223
2018-01-07,-0.71924853,-0.6609385,-0.6976335,0.4141108,0.55991775,0.66847426,1.0131034,0.7420137,0.5590241
2018-01-08,-0.8538165,-0.71924853,-0.6609385,0.5350146,0.4141108,0.55991775,1.0249909,1.0131034,0.7420137
2018-01-09,-1.221019,-0.8538165,-0.71924853,1.1452659,0.5350146,0.4141108,0.9557852,1.0249909,1.0131034
2018-01-10,-0.8790617,-1.221019,-0.8538165,0.91517174,1.1452659,0.5350146,0.5552397,0.9557852,1.0249909
2018-01-11,-0.7579628,-0.8790617,-1.221019,-0.17490186,0.91517174,1.1452659,1.5274316,0.5552397,0.9557852
2018-01-12,-0.6956113,-0.7579628,-0.8790617,0.14183363,-0.17490186,0.91517174,1.1712395,1.5274316,0.5552397
2018-01-13,-0.78530014,-0.6956113,-0.7579628,0.41615835,0.14183363,-0.17490186,1.0942024,1.1712395,1.5274316
2018-01-14,-0.9408095,-0.78530014,-0.6956113,0.5251149,0.41615835,0.14183363,1.0616033,1.0942024,1.1712395
2018-01-15,-1.2344172,-0.9408095,-0.78530014,1.6257128,0.5251149,0.41615835,0.29963621,1.0616033,1.0942024
2018-01-16,1.0194497,-1.2344172,-0.9408095,-1.9757085,1.6257128,0.5251149,0.64214027,0.29963621,1.0616033
2018-01-17,-0.7546704,1.0194497,-1.2344172,0.8477983,-1.9757085,1.6257128,0.4747837,0.64214027,0.29963621
2018-01-18,0.27214807,-0.7546704,1.0194497,-0.9970847,0.8477983,-1.9757085,0.789018,0.4747837,0.64214027
2018-01-19,-0.9404762,0.27214807,-0.7546704,0.4427545,-0.9970847,0.8477983,1.0895525,0.789018,0.4747837
2018-01-20,-0.88806474,-0.9404762,0.27214807,0.6075668,0.4427545,-0.9970847,0.93731093,1.0895525,0.789018
2018-01-21,-0.98933834,-0.88806474,-0.9404762,1.0165248,0.6075668,0.4427545,0.7424769,0.93731093,1.0895525
2018-01-22,-1.4242393,-0.98933834,-0.88806474,2.2799594,1.0165248,0.6075668,0.06539187,0.7424769,0.93731093
2018-01-23,-0.8895681,-1.4242393,-0.98933834,0.16892612,2.2799594,1.0165248,1.3865365,0.06539187,0.7424769
2018-01-24,-0.9224761,-0.8895681,-1.4242393,0.41033018,0.16892612,2.2799594,1.2368569,1.3865365,0.06539187
2018-01-25,-0.6419908,-0.9224761,-0.8895681,0.50343883,0.41033018,0.16892612,0.66664594,1.2368569,1.3865365
2018-01-26,-0.48880374,-0.6419908,-0.9224761,-0.32112753,0.50343883,0.41033018,1.3186764,0.66664594,1.2368569
2018-01-27,-0.8478417,-0.48880374,-0.6419908,0.90519583,-0.32112753,0.50343883,0.64962524,1.3186764,0.66664594
2018-01-28,-0.9156446,-0.8478417,-0.48880374,0.8742072,0.90519583,-0.32112753,0.7482096,0.64962524,1.3186764
2018-01-29,-0.1790477,-0.9156446,-0.8478417,-0.4897595,0.8742072,0.90519583,0.9944442,0.7482096,0.64962524
2018-01-30,-0.84184426,-0.1790477,-0.9156446,0.24954498,-0.4897595,0.8742072,1.3534458,0.9944442,0.7482096
2018-01-31,-1.0751772,-0.84184426,-0.1790477,0.4802668,0.24954498,-0.4897595,1.5415883,1.3534458,0.9944442
2018-02-01,-0.4288863,-1.0751772,-0.84184426,-0.010673655,0.4802668,0.24954498,0.930115,1.5415883,1.3534458
2018-02-02,-1.2315918,-0.4288863,-1.0751772,1.0580784,-0.010673655,0.4802668,1.0309359,0.930115,1.5415883
2018-02-03,-1.1667137,-1.2315918,-0.4288863,1.963491,1.0580784,-0.010673655,-0.13086897,1.0309359,0.930115
2018-02-04,-1.0629116,-1.1667137,-1.2315918,0.85259104,1.963491,1.0580784,0.96626675,-0.13086897,1.0309359
2018-02-05,-1.1010184,-1.0629116,-1.1667137,0.77890086,0.85259104,1.963491,0.9403163,0.96626675,-0.13086897
2018-02-06,-1.0801318,-1.1010184,-1.0629116,1.3136164,0.77890086,0.85259104,0.638328,0.9403163,0.96626675
2018-02-07,-0.88380206,-1.0801318,-1.1010184,0.050809894,1.3136164,0.77890086,1.4438107,0.638328,0.9403163
2018-02-08,-0.46767208,-0.88380206,-1.0801318,0.13011134,0.050809894,1.3136164,0.91944116,1.4438107,0.638328
2018-02-09,-0.7779224,-0.46767208,-0.88380206,0.9336275,0.13011134,0.050809894,0.28125593,0.91944116,1.4438107
2018-02-10,-0.3745791,-0.7779224,-0.46767208,-0.2832378,0.9336275,0.13011134,1.0487013,0.28125593,0.91944116
2018-02-11,-0.7660363,-0.3745791,-0.7779224,1.0052664,-0.2832378,0.9336275,0.35187086,1.0487013,0.28125593
2018-02-12,-0.8133228,-0.7660363,-0.3745791,0.29819152,1.0052664,-0.2832378,1.1051595,0.35187086,1.0487013
